,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-6.109375,-8.5546875,-10.703125,-10.7109375,-10.8828125,-11.390625
1,-7.4140625,-8.4375,-11.046875,-10.9453125,-10.3125,-10.6484375
2,-7.44140625,-9.8984375,-10.265625,-7.4453125,-7.734375,-7.75390625
3,-6.1015625,-6.578125,-10.734375,-10.9375,-10.21875,-11.6796875
4,-6.42578125,-7.09765625,-9.4453125,-9.7734375,-10.015625,-10.765625
5,-6.5625,-11.6484375,-10.9296875,-10.1953125,-9.21875,-10.2578125
6,-6.75390625,-9.4140625,-8.4609375,-8.015625,-9.1484375,-10.375
7,-6.66015625,-6.45703125,-10.2578125,-9.9921875,-10.8359375,-11.6640625
8,-6.89453125,-6.78515625,-5.3046875,-9.2578125,-8.09375,-9.4296875
9,-5.94921875,-8.3515625,-9.40625,-10.5078125,-9.5234375,-11.09375
10,-7.23046875,-6.421875,-9.625,-9.6953125,-10.21875,-11.3984375
11,-6.359375,-5.99609375,-11.015625,-9.9375,-9.7109375,-11.484375
12,-6.3984375,-6.05078125,-5.26171875,-9.640625,-10.2265625,-10.7265625
13,-6.77734375,-7.47265625,-5.97265625,-11.4296875,-10.2109375,-11.8125
14,-6.23828125,-8.734375,-11.984375,-11.8671875,-11.8828125,-12.0390625
15,-6.18359375,-10.25,-9.2265625,-9.4609375,-9.796875,-11.078125
16,-6.75,-8.53125,-11.6875,-10.09375,-11.7265625,-9.9765625
17,-6.8125,-8.734375,-11.5078125,-10.703125,-9.859375,-10.8828125
18,-6.390625,-9.03125,-10.6015625,-11.2578125,-10.0234375,-11.15625
19,-6.71875,-6.8125,-7.85546875,-9.984375,-10.7734375,-10.015625
