,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-7.109375,-11.8828125,-11.1484375,-10.7421875,-11.6953125,-13.0625
1,-7.859375,-10.96875,-11.6328125,-10.875,-11.8359375,-13.6640625
2,-7.03515625,-12.234375,-9.6796875,-9.546875,-9.3671875,-11.1640625
3,-7.5390625,-10.34375,-10.6015625,-10.8515625,-11.8046875,-13.34375
4,-7.84765625,-11.375,-12.3828125,-12.34375,-10.9140625,-11.875
5,-7.19140625,-11.65625,-10.6484375,-11.140625,-11.140625,-13.453125
6,-9.0390625,-11.375,-10.6015625,-11.9375,-12.4375,-12.3671875
7,-6.90625,-13.3046875,-10.328125,-9.6015625,-9.6015625,-11.6328125
8,-7.33203125,-12.0234375,-11.296875,-11.1875,-10.5859375,-12.1328125
9,-7.76171875,-13.6796875,-10.6796875,-10.6015625,-11.1796875,-11.8828125
10,-7.34375,-11.203125,-10.8828125,-9.71875,-9.0625,-10.671875
11,-6.8515625,-12.3046875,-10.15625,-10.2265625,-6.86328125,-8.0078125
12,-7.7109375,-12.75,-10.421875,-9.7109375,-9.7109375,-11.5234375
13,-7.99609375,-10.265625,-10.2734375,-11.0,-12.015625,-12.390625
14,-7.49609375,-10.578125,-10.0625,-10.4140625,-10.4140625,-12.5390625
15,-8.03125,-12.4765625,-11.4609375,-11.4453125,-11.4453125,-12.734375
16,-6.4609375,-10.578125,-10.1484375,-10.0625,-10.0546875,-12.34375
17,-7.71484375,-10.7265625,-10.0625,-11.609375,-11.96875,-13.2890625
18,-7.44140625,-12.078125,-11.8984375,-10.125,-10.125,-9.9375
19,-9.546875,-11.3203125,-11.15625,-11.0703125,-11.0703125,-13.1875
