,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-8.4921875,-10.7109375,-10.7578125,-9.828125,-10.6640625,-9.625
1,-7.52734375,-12.1953125,-10.734375,-10.8125,-11.546875,-13.0078125
2,-7.921875,-10.4375,-10.34375,-10.5859375,-9.9921875,-9.875
3,-6.98828125,-10.8203125,-10.5703125,-9.7421875,-8.6875,-11.796875
4,-7.60546875,-12.4375,-10.8359375,-9.7421875,-9.7421875,-12.4921875
5,-7.2734375,-12.046875,-11.734375,-10.546875,-10.0078125,-12.03125
6,-7.69140625,-11.2578125,-11.5078125,-11.1015625,-12.078125,-13.34375
7,-7.3125,-12.0625,-13.484375,-12.203125,-12.546875,-14.6796875
8,-7.4921875,-13.5546875,-12.1875,-11.8125,-11.8125,-14.203125
9,-7.1796875,-9.640625,-10.8046875,-9.8046875,-11.3515625,-13.453125
10,-7.58203125,-13.4453125,-11.0078125,-9.640625,-11.6015625,-12.9453125
11,-6.90625,-10.984375,-10.65625,-11.2109375,-11.421875,-11.9296875
12,-6.9375,-10.8046875,-10.640625,-12.9296875,-10.921875,-12.0625
13,-7.40234375,-12.453125,-12.84375,-11.7109375,-12.0859375,-13.171875
14,-7.484375,-12.1953125,-10.4921875,-9.2421875,-9.2421875,-11.5390625
15,-7.4765625,-12.1875,-12.3125,-11.375,-11.0078125,-11.8984375
16,-7.5078125,-11.90625,-10.4296875,-9.84375,-9.75,-11.59375
17,-7.61328125,-11.2109375,-11.46875,-11.25,-12.546875,-9.921875
18,-7.328125,-12.4609375,-11.1953125,-11.921875,-12.8515625,-14.09375
19,-8.03125,-11.8828125,-10.7578125,-10.0078125,-9.421875,-11.6640625
