,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-8.515625,-11.734375,-9.890625,-9.375,-10.265625,-9.625
1,-8.8359375,-13.265625,-11.875,-12.0390625,-11.5234375,-13.0078125
2,-10.609375,-12.6484375,-11.3671875,-12.015625,-10.625,-9.875
3,-8.046875,-12.2890625,-12.2265625,-12.25,-10.875,-11.796875
4,-7.7890625,-12.9921875,-12.140625,-11.125,-11.6171875,-12.4921875
5,-9.53125,-14.0078125,-12.875,-10.5078125,-11.4765625,-12.03125
6,-11.9765625,-14.6328125,-12.390625,-13.078125,-12.8125,-13.34375
7,-7.98828125,-13.0859375,-13.3515625,-13.2109375,-12.265625,-14.6796875
8,-8.421875,-14.0,-12.703125,-12.09375,-12.7421875,-14.203125
9,-12.546875,-12.2734375,-12.5546875,-12.09375,-12.1640625,-13.453125
10,-9.296875,-13.6484375,-11.5234375,-11.71875,-11.984375,-12.9453125
11,-10.640625,-12.7421875,-11.2421875,-12.5234375,-11.9609375,-11.9296875
12,-7.48046875,-11.359375,-12.453125,-14.453125,-12.0390625,-12.0625
13,-9.2109375,-13.640625,-13.1640625,-13.8671875,-12.609375,-13.171875
14,-7.578125,-12.78125,-10.6875,-10.0546875,-11.2734375,-11.5390625
15,-11.3203125,-14.3125,-12.25,-12.28125,-12.0078125,-11.8984375
16,-9.609375,-13.9296875,-12.1015625,-10.7890625,-10.3671875,-11.59375
17,-7.74609375,-12.71875,-12.125,-12.015625,-12.578125,-9.921875
18,-10.9140625,-14.1640625,-13.1875,-13.1484375,-13.921875,-14.09375
19,-10.9375,-13.421875,-11.359375,-11.421875,-11.4609375,-11.6640625
