,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-4.40625,-7.49609375,-7.01953125,-8.0703125,-8.8828125,-8.5390625
1,-6.0859375,-8.796875,-6.32421875,-8.765625,-8.2109375,-9.6015625
2,-6.22265625,-8.1796875,-7.37890625,-7.46875,-6.56640625,-6.64453125
3,-3.0078125,-7.20703125,-7.0546875,-6.25390625,-6.18359375,-7.20703125
4,-4.94921875,-8.234375,-8.59375,-9.0078125,-7.48828125,-7.6171875
5,-3.740234375,-8.0625,-6.8671875,-6.8515625,-7.65625,-10.015625
6,-5.49609375,-8.21875,-7.09375,-8.140625,-9.6015625,-8.671875
7,-6.73828125,-10.8046875,-10.796875,-12.234375,-12.96875,-12.3984375
8,-5.04296875,-9.3203125,-6.8203125,-7.1640625,-6.01953125,-7.59375
9,-3.982421875,-7.26171875,-6.43359375,-6.19921875,-6.7421875,-7.30078125
10,-3.779296875,-9.8125,-9.2890625,-10.6640625,-8.9140625,-10.59375
11,-3.255859375,-7.89453125,-8.3828125,-6.86328125,-6.2265625,-7.99609375
12,-6.06640625,-9.46875,-8.578125,-8.796875,-8.046875,-8.90625
13,-4.29296875,-9.421875,-8.9296875,-8.234375,-8.28125,-8.671875
14,-5.97265625,-9.265625,-8.765625,-6.66015625,-9.0546875,-8.671875
15,-5.1640625,-7.44921875,-8.1171875,-8.46875,-7.4375,-8.8359375
16,-4.1640625,-8.5078125,-7.4609375,-7.671875,-8.234375,-8.984375
17,-3.330078125,-7.73046875,-7.0,-7.984375,-7.31640625,-9.0625
18,-4.94921875,-8.859375,-7.1484375,-8.0234375,-9.6796875,-9.140625
19,-4.171875,-8.578125,-7.89453125,-6.85546875,-6.0546875,-7.9453125
