,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-4.944520950317383,-11.270096778869627,-13.750916481018066,-12.687203407287598,-13.548998832702637,-14.449488639831545
1,-4.794634819030762,-11.039495468139648,-11.796706199645996,-11.796706199645996,-11.852791786193848,-12.67599391937256
2,-5.623617649078369,-6.512421607971191,-7.638437747955322,-11.802845001220703,-12.346778869628906,-11.020750999450684
4,-5.16657829284668,-8.137110710144043,-12.709147453308104,-11.292032241821287,-11.924919128417969,-11.544304847717283
3,-5.262129783630371,-11.22996997833252,-12.094476699829102,-11.779008865356444,-11.770691871643066,-11.750596046447754
5,-7.064533233642578,-10.919269561767578,-11.895794868469238,-12.274828910827637,-12.271439552307127,-12.165937423706056
7,-5.173779487609863,-7.913847923278809,-12.68681526184082,-11.169543266296388,-12.70741844177246,-12.362859725952148
6,-5.611509323120117,-7.542803764343262,-12.49163055419922,-11.41103744506836,-11.58392333984375,-12.072661399841309
8,-5.988349437713623,-12.43586540222168,-13.155299186706545,-10.756669044494627,-11.131598472595217,-11.566490173339844
15,-4.732223510742188,-11.221539497375488,-11.169854164123535,-11.664743423461914,-12.127084732055664,-12.27370548248291
9,-5.971652507781982,-4.494753837585449,-11.96532154083252,-11.722186088562012,-11.876970291137695,-12.6173677444458
14,-4.761107444763184,-12.228198051452637,-12.628457069396973,-12.759652137756348,-10.79522705078125,-12.588418006896973
10,-5.036108016967773,-6.125278472900391,-9.431733131408691,-12.612876892089844,-11.13368320465088,-12.42293930053711
12,-5.442407608032227,-7.426924705505371,-11.807488441467283,-12.009373664855955,-10.465534210205078,-12.12253761291504
11,-6.047976493835449,-6.486448764801025,-12.669207572937012,-11.943999290466309,-10.819652557373049,-11.95976448059082
13,-5.875476837158203,-11.68744945526123,-12.11707878112793,-12.264595985412598,-12.536166191101074,-11.50126838684082
16,-5.460847854614258,-11.61961555480957,-11.874334335327148,-11.951493263244627,-12.014565467834473,-13.318256378173828
17,-5.040431022644043,-5.970797538757324,-8.647601127624512,-10.3731050491333,-11.370132446289062,-12.497626304626465
18,-6.834388256072998,-13.153472900390623,-13.028676986694336,-13.1478910446167,-11.44742488861084,-12.588171005249023
19,-5.328962802886963,-12.588586807250977,-12.641486167907717,-12.777230262756348,-12.527703285217283,-13.894609451293945
