,0,1,2
0,0.7037974683544304,0.7316455696202532,0.7493670886075949
1,0.710126582278481,0.730379746835443,0.7227848101265822
2,0.7126582278481013,0.7291139240506329,0.7367088607594937
3,0.7037974683544304,0.7506329113924051,0.7481012658227848
4,0.710126582278481,0.7443037974683544,0.7379746835443038
5,0.7177215189873418,0.720253164556962,0.7278481012658228
6,0.7126582278481013,0.7341772151898734,0.7506329113924051
7,0.7265822784810126,0.7493670886075949,0.7556962025316456
8,0.7088607594936709,0.7316455696202532,0.7493670886075949
9,0.7113924050632912,0.7379746835443038,0.7455696202531645
10,0.7075949367088608,0.7316455696202532,0.7367088607594937
11,0.7075949367088608,0.720253164556962,0.720253164556962
12,0.7063291139240506,0.739240506329114,0.7518987341772152
13,0.7050632911392405,0.7177215189873418,0.7367088607594937
14,0.7113924050632912,0.7291139240506329,0.7556962025316456
15,0.7037974683544304,0.739240506329114,0.7531645569620253
16,0.7151898734177216,0.7379746835443038,0.7189873417721518
17,0.7151898734177216,0.7265822784810126,0.7354430379746836
18,0.7012658227848101,0.7278481012658228,0.7113924050632912
19,0.7025316455696202,0.7291139240506329,0.7316455696202532
