,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
1,-7.359340667724609,-6.6504411697387695,-10.647587776184082,-11.023077964782717,-10.099605560302734,-10.818760871887209
3,-7.049152851104736,-10.40451717376709,-10.68278980255127,-10.084257125854492,-10.139954566955566,-10.699294090270996
8,-7.240681648254394,-7.149966716766357,-10.715600967407228,-10.97430419921875,-10.309391021728516,-11.281728744506836
15,-7.516802787780762,-9.671086311340332,-10.446429252624512,-8.7587890625,-8.06484603881836,-10.90874481201172
2,-6.830681800842285,-6.747354984283447,-9.965291976928713,-10.005661964416504,-9.275243759155272,-10.488954544067385
14,-6.307023048400879,-9.731196403503418,-11.348953247070312,-10.838987350463867,-10.981457710266112,-11.106084823608398
12,-6.561229228973389,-9.58599853515625,-9.788287162780762,-10.427644729614258,-9.77007007598877,-10.391630172729492
21,-7.093064785003662,-5.796688556671143,-11.04391098022461,-10.374717712402344,-10.64730167388916,-11.470244407653809
23,-6.756685256958008,-9.935562133789062,-10.644513130187988,-10.942296981811523,-10.646716117858888,-11.332708358764648
9,-6.837683200836182,-10.756589889526367,-10.88842487335205,-10.461592674255373,-9.708837509155272,-9.649084091186523
11,-5.9015960693359375,-10.947343826293944,-10.992067337036133,-10.280058860778809,-10.20246410369873,-11.257549285888672
10,-8.719234466552734,-5.996645927429199,-6.399143695831299,-10.31817626953125,-9.882450103759766,-10.942848205566406
20,-7.168317317962647,-8.878068923950195,-10.882192611694336,-11.575769424438477,-10.982181549072266,-11.97457218170166
0,-8.666982650756836,-5.967050552368164,-5.582211017608643,-9.831771850585938,-10.700469017028809,-11.7647066116333
6,-8.465246200561523,-10.2674560546875,-9.879422187805176,-9.797355651855469,-9.285106658935549,-9.38322639465332
5,-7.234095096588135,-9.057876586914062,-10.181485176086426,-10.052878379821776,-9.725555419921877,-10.882585525512695
7,-7.572393894195557,-7.609225749969482,-7.747725486755371,-12.060833930969238,-11.03049087524414,-11.712298393249512
4,-8.73428726196289,-8.558603286743164,-10.042474746704102,-10.727551460266112,-11.021340370178224,-9.613853454589844
17,-8.133450508117676,-5.541466236114502,-6.688332557678223,-10.580211639404297,-11.633030891418455,-10.86481761932373
18,-8.447190284729004,-9.900202751159668,-10.950201034545898,-10.754827499389648,-10.87154769897461,-11.41624927520752
19,-7.345165729522705,-7.112700462341309,-10.400060653686523,-10.827195167541504,-11.471850395202637,-11.011837005615234
16,-6.972729682922363,-9.59174919128418,-8.949004173278809,-8.665445327758789,-8.21165943145752,-8.993119239807129
13,-7.171111106872559,-8.606703758239746,-11.26408863067627,-9.35992431640625,-10.387857437133787,-11.688982963562012
