,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-3.274975299835205,-4.14900016784668,-11.968907356262209,-10.382411003112791,-10.87197208404541,-9.412610054016112
1,-2.8289570808410645,-5.946222305297852,-5.075053691864014,-11.659701347351074,-10.036754608154297,-11.60586929321289
2,-2.755136728286743,-6.71328067779541,-9.941341400146484,-10.238137245178224,-10.778942108154297,-10.49871826171875
4,-2.5160765647888184,-11.52854824066162,-8.166584014892578,-11.074390411376951,-11.390796661376951,-11.55751609802246
3,-2.9310719966888428,-11.849848747253418,-10.4815673828125,-10.546995162963867,-10.73264217376709,-11.122942924499512
5,-3.3205044269561768,-4.859067916870117,-7.085115432739258,-9.787161827087402,-9.898423194885254,-11.669651985168455
7,-2.6812448501586914,-7.621792316436768,-11.273689270019531,-9.187378883361816,-10.118410110473633,-10.254921913146973
6,-3.69609260559082,-7.717988014221191,-7.375903606414795,-10.260687828063965,-11.60886001586914,-9.730103492736816
8,-2.932349920272827,-10.58731460571289,-10.651625633239746,-10.341789245605469,-10.274535179138184,-10.704578399658203
15,-2.393261432647705,-8.070877075195312,-9.495375633239746,-11.77188777923584,-11.507826805114746,-12.167709350585938
9,-2.954789161682129,-11.6201753616333,-11.461181640625,-11.313165664672852,-10.495588302612305,-11.746073722839355
14,-2.797419548034668,-6.283668518066406,-12.069340705871582,-10.213735580444336,-10.27302074432373,-10.613889694213867
10,-3.437812089920044,-4.911773681640625,-9.841937065124512,-10.377039909362791,-11.90871524810791,-12.387286186218262
12,-2.9623422622680664,-9.583338737487791,-11.019569396972656,-10.228509902954102,-9.984004020690918,-11.178718566894531
11,-3.639995574951172,-10.19626808166504,-10.933685302734377,-10.899910926818848,-11.233784675598145,-10.760640144348145
13,-3.1948063373565674,-4.585630416870117,-7.637294292449951,-10.453276634216309,-8.287629127502441,-11.064516067504885
16,-3.5665206909179688,-11.750198364257812,-10.49394702911377,-9.154458999633787,-8.92818832397461,-10.29872989654541
17,-3.3008713722229004,-8.074898719787598,-12.059313774108888,-10.896784782409668,-11.350831031799316,-9.008309364318848
18,-4.367895126342773,-5.065647602081299,-12.354736328125,-12.549732208251951,-12.55142593383789,-13.011579513549805
19,-2.646129846572876,-5.801830291748047,-10.29854679107666,-11.706643104553224,-10.39287567138672,-11.209062576293945
