,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
1,-4.272157192230225,-6.271848201751709,-5.13779354095459,-12.092033386230469,-10.962698936462402,-11.60586929321289
3,-4.166781425476074,-12.111884117126465,-10.852465629577637,-10.642847061157228,-10.818755149841309,-11.122942924499512
8,-3.041072368621826,-11.282398223876951,-10.865740776062012,-10.706903457641602,-10.730752944946287,-10.704578399658203
2,-4.880524635314941,-7.966990947723389,-10.33094596862793,-10.77011775970459,-10.649754524230955,-10.49871826171875
14,-4.323604583740234,-8.706672668457031,-12.026521682739258,-10.40866470336914,-10.023789405822754,-10.613889694213867
12,-2.7287542819976807,-9.823966026306152,-10.965622901916504,-10.695947647094728,-10.327482223510742,-11.178718566894531
21,-5.642945766448975,-3.136890172958374,-10.26813507080078,-11.299059867858888,-10.41086769104004,-10.77110481262207
23,-4.122214317321777,-6.1911211013793945,-8.462363243103027,-8.877413749694824,-10.71714210510254,-11.277129173278809
9,-3.4117026329040527,-12.393641471862791,-11.7034330368042,-11.645922660827637,-11.583128929138184,-11.746073722839355
11,-4.354523658752441,-11.423341751098633,-11.025217056274414,-11.48592758178711,-11.29848575592041,-10.760640144348145
10,-3.9769999980926514,-6.846617698669434,-11.40404224395752,-11.686707496643066,-12.095759391784668,-12.387286186218262
20,-3.1595025062561035,-4.174860000610352,-11.544391632080078,-11.420063972473145,-11.126180648803713,-10.377803802490234
0,-3.2053725719451904,-5.614553928375244,-12.196589469909668,-10.766985893249512,-10.47744846343994,-9.412610054016112
15,-3.055840492248535,-7.990556240081787,-9.689760208129885,-11.804574966430664,-11.349884033203123,-12.167709350585938
5,-4.469561576843262,-5.336036205291748,-7.20639705657959,-11.153438568115234,-10.939919471740724,-11.669651985168455
6,-5.340343475341797,-7.6361212730407715,-7.829817771911621,-10.863243103027344,-10.95169448852539,-9.730103492736816
7,-3.022799491882324,-11.881202697753906,-11.075236320495604,-10.243071556091309,-10.232040405273438,-10.254921913146973
17,-3.1596195697784424,-11.247943878173828,-12.053388595581056,-11.91170883178711,-10.8909330368042,-9.008309364318848
18,-5.5654826164245605,-9.351078033447266,-12.119945526123049,-13.03476619720459,-12.630314826965332,-13.011579513549805
19,-3.854067802429199,-6.609999656677246,-10.827312469482422,-11.56484603881836,-10.863697052001951,-11.209062576293944
16,-4.358922958374023,-10.861776351928713,-10.939942359924316,-9.882864952087402,-9.581287384033203,-10.29872989654541
4,-2.5488338470458984,-12.179357528686523,-9.40959358215332,-11.58108615875244,-11.653483390808104,-11.55751609802246
13,-4.597103118896484,-6.256593704223633,-8.866562843322754,-10.577377319335938,-9.848204612731934,-11.064516067504883
