,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-10.3203125,-8.3671875,-8.7890625,-8.7890625,-8.78125,-8.6796875
1,-8.0390625,-7.37890625,-6.890625,-7.015625,-6.734375,-7.26171875
2,-8.9375,-10.6484375,-8.5,-7.87890625,-7.890625,-8.0703125
3,-7.421875,-8.3828125,-8.375,-8.0390625,-7.671875,-6.9140625
4,-7.62109375,-8.7265625,-7.99609375,-8.0234375,-8.0234375,-8.2578125
5,-7.4765625,-8.5859375,-8.71875,-8.046875,-7.48046875,-8.5078125
6,-8.21875,-6.9765625,-8.5859375,-8.3515625,-7.98828125,-8.046875
7,-7.33203125,-8.3359375,-8.140625,-7.93359375,-8.296875,-8.2109375
8,-7.84375,-8.046875,-8.390625,-9.2421875,-8.96875,-8.5859375
9,-7.83984375,-8.8984375,-7.89453125,-8.125,-7.4609375,-8.8515625
10,-7.89453125,-7.65234375,-8.1171875,-8.46875,-8.2578125,-8.5390625
11,-8.0234375,-8.9375,-8.6328125,-6.90234375,-7.671875,-8.015625
12,-9.4609375,-8.703125,-9.0703125,-8.515625,-8.3046875,-8.6640625
13,-7.7734375,-7.4375,-8.0625,-8.296875,-9.109375,-9.328125
14,-7.953125,-8.171875,-7.94140625,-7.66796875,-7.609375,-8.015625
15,-7.87890625,-7.4296875,-9.0,-9.15625,-8.875,-8.9140625
16,-7.125,-7.80078125,-7.74609375,-8.0390625,-7.66796875,-8.6796875
17,-8.2734375,-8.875,-8.1484375,-8.9375,-8.0234375,-8.734375
18,-8.5,-8.0546875,-8.8046875,-8.21875,-8.015625,-8.4765625
19,-8.734375,-8.8046875,-8.4921875,-8.484375,-8.125,-8.1640625
