,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-7.73046875,-9.171875,-9.5546875,-9.84375,-8.671875,-9.296875
1,-7.65625,-8.8125,-9.2734375,-9.765625,-8.6015625,-9.515625
2,-8.1875,-9.1953125,-8.734375,-9.40625,-7.82421875,-8.46875
3,-8.0546875,-8.8515625,-8.3671875,-8.3359375,-8.8984375,-9.125
4,-9.3203125,-9.0625,-8.703125,-9.1484375,-9.5390625,-9.7265625
5,-8.203125,-8.46875,-8.7109375,-8.9453125,-8.875,-9.3046875
6,-8.3515625,-8.8671875,-8.734375,-9.171875,-8.984375,-9.59375
7,-8.96875,-9.28125,-8.7734375,-8.765625,-8.046875,-9.3515625
8,-8.3359375,-8.6953125,-8.5078125,-8.328125,-8.703125,-8.8515625
9,-7.32421875,-8.78125,-8.71875,-7.765625,-8.671875,-10.125
10,-8.3359375,-8.7734375,-8.46875,-8.921875,-9.1015625,-10.2265625
11,-7.56640625,-9.4140625,-9.1015625,-9.4375,-10.609375,-10.265625
12,-9.078125,-8.6796875,-7.41015625,-7.43359375,-8.0703125,-9.0703125
13,-8.171875,-8.671875,-9.5703125,-9.921875,-8.5546875,-9.0078125
14,-8.234375,-9.2265625,-8.625,-8.9921875,-8.40625,-9.7421875
15,-7.72265625,-8.984375,-8.4296875,-7.20703125,-6.88671875,-8.6328125
16,-7.40625,-9.390625,-10.0625,-8.703125,-9.6015625,-10.2890625
17,-7.828125,-8.703125,-8.9609375,-9.421875,-8.7578125,-9.859375
18,-8.3046875,-8.296875,-7.6328125,-7.54296875,-7.54296875,-9.2734375
19,-8.734375,-9.125,-8.6875,-8.71875,-8.71875,-9.6328125
