,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-4.3094024658203125,-5.9463396072387695,-9.567273139953612,-8.622699737548828,-7.735158920288086,-8.804204940795898
1,-3.032216310501098,-9.466524124145508,-9.528582572937012,-9.550479888916016,-9.8123140335083,-9.730935096740724
2,-3.791624069213867,-10.418201446533203,-11.007153511047363,-11.23834991455078,-9.649384498596191,-10.232317924499512
4,-2.5896220207214355,-7.014378070831299,-8.400961875915527,-9.190987586975098,-9.820721626281738,-10.053613662719728
3,-2.597990036010742,-9.834562301635742,-9.727839469909668,-10.212586402893066,-10.041302680969238,-11.087167739868164
5,-5.444888114929199,-8.871328353881836,-9.72844123840332,-8.195372581481934,-8.675541877746582,-9.61029052734375
7,-5.457109451293945,-4.897372722625732,-11.419328689575195,-11.297859191894531,-11.124732971191406,-12.194684028625488
6,-4.28257417678833,-10.09088897705078,-10.055249214172363,-9.752092361450195,-9.950819969177246,-9.906402587890623
8,-3.734666109085083,-5.003746032714844,-10.20174503326416,-9.29655933380127,-9.892304420471191,-10.21421718597412
15,-2.779238700866699,-8.799633026123047,-9.700592041015623,-9.986106872558594,-9.884453773498535,-9.862658500671388
9,-4.456127643585205,-5.665486812591553,-10.023041725158691,-8.476522445678711,-9.367520332336426,-9.613713264465332
14,-3.1997594833374023,-3.897642374038696,-9.803787231445312,-10.106637001037598,-10.189729690551758,-10.657593727111816
10,-5.420153617858887,-5.687443733215332,-9.924386024475098,-8.891411781311035,-8.967517852783203,-10.39413070678711
12,-3.37473201751709,-9.901348114013672,-10.024078369140623,-9.765108108520508,-9.765108108520508,-10.658928871154783
11,-2.701960325241089,-9.512243270874023,-9.46254539489746,-9.012655258178713,-9.012655258178713,-9.760699272155762
13,-3.970895290374756,-8.22027587890625,-9.70571994781494,-9.451038360595703,-9.839131355285645,-10.802042961120604
16,-3.962006330490112,-9.141522407531738,-10.000187873840332,-10.381841659545898,-9.616518020629885,-9.86105251312256
17,-2.9294662475585938,-5.634772300720215,-9.74273681640625,-9.562689781188965,-10.16734790802002,-10.733951568603516
18,-4.472949028015137,-9.76382541656494,-10.483612060546877,-9.896454811096191,-9.903244972229004,-9.078035354614258
19,-3.677956342697144,-7.272557258605957,-10.698200225830078,-9.169052124023438,-9.09103298187256,-9.967955589294434
