,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-1.6859594583511353,-3.8008649349212646,-4.237976551055908,-5.004223823547363,-4.373378753662109,-5.300660610198975
1,-2.1436450481414795,-5.7870869636535645,-7.582650661468506,-7.425215244293213,-6.67070198059082,-7.690852165222168
2,-2.185132503509521,-5.627459526062012,-5.002450466156006,-9.137288093566896,-9.158459663391112,-8.204217910766602
3,-2.4276487827301025,-4.934636116027832,-7.416361331939697,-8.783671379089355,-8.715067863464355,-8.816007614135742
5,-1.997841715812683,-5.1785149574279785,-4.67896842956543,-7.347080707550049,-8.85960865020752,-7.958627700805664
7,-2.2395856380462646,-4.789966106414795,-7.071439743041992,-5.745127201080322,-9.984460830688477,-7.4532790184021
6,-1.665937066078186,-5.300588130950928,-8.652528762817383,-8.757046699523926,-8.617409706115723,-9.948383331298828
8,-4.334647178649902,-5.911677360534668,-10.809910774230955,-11.812820434570312,-12.590802192687988,-11.53679656982422
9,-6.139289855957031,-4.635088443756104,-8.733329772949219,-8.979419708251953,-9.385190963745115,-8.828150749206543
10,-2.508817195892334,-5.148620128631592,-7.789724349975586,-9.281678199768066,-8.248407363891602,-6.796117305755615
11,-2.631629228591919,-5.577416896820068,-5.438246250152588,-5.161896228790283,-8.768503189086914,-8.411504745483398
13,-3.021627902984619,-6.9818854331970215,-8.66623592376709,-9.510449409484863,-9.58253002166748,-9.258500099182127
12,-2.9075369834899902,-3.4871256351470947,-5.623347282409668,-8.374600410461426,-9.64232349395752,-8.319024085998535
14,-2.193279504776001,-5.553039073944092,-8.414106369018555,-8.884990692138672,-9.132963180541992,-8.687688827514648
23,-2.293755292892456,-4.979866981506348,-7.657728672027588,-9.840295791625977,-10.106061935424805,-8.698296546936035
16,-1.911256432533264,-6.151302337646484,-4.53663969039917,-6.498114585876465,-7.024489879608154,-6.220792770385742
17,-2.4980628490448,-4.271023750305176,-3.2163991928100586,-9.106266975402832,-8.885272026062012,-8.37713623046875
18,-2.9885621070861816,-4.842630863189697,-5.4691081047058105,-6.023124694824219,-9.6126708984375,-8.53450870513916
19,-2.139211893081665,-4.820978164672852,-7.641794681549072,-9.973915100097656,-8.401593208312988,-6.707048416137695
4,-5.284271240234375,-6.5933756828308105,-8.02918529510498,-7.594958782196045,-8.740594863891602,-8.897334098815918
22,-2.097815990447998,-7.622757434844971,-8.432202339172363,-8.335387229919434,-9.097967147827148,-8.730574607849121
21,-2.5442044734954834,-6.467609882354736,-5.150051116943359,-7.610217571258545,-7.307118892669678,-5.525895595550537
15,-2.3157877922058105,-6.86970329284668,-6.743814945220947,-7.907538414001465,-8.16053581237793,-6.462804794311523
20,-2.6147708892822266,-4.767253875732422,-8.61838436126709,-9.633780479431152,-9.873246192932127,-9.092477798461914
