,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,0.1145833333333333,0.40625,0.5416666666666666,0.0677083333333333,0.0885416666666666,0.0208333333333333
1,0.21875,0.2083333333333333,0.0208333333333333,0.015625,0.0260416666666666,0.171875
2,0.1822916666666666,0.0208333333333333,0.0989583333333333,0.0572916666666666,0.046875,0.046875
3,0.1927083333333333,0.0885416666666666,0.0416666666666666,0.0052083333333333,0.0208333333333333,0.046875
4,0.0416666666666666,0.125,0.0416666666666666,0.0833333333333333,0.0,0.2916666666666667
5,0.3541666666666667,0.109375,0.265625,0.1875,0.53125,0.046875
6,0.484375,0.625,0.171875,0.1145833333333333,0.0677083333333333,0.0052083333333333
7,0.2239583333333333,0.1354166666666666,0.0364583333333333,0.1041666666666666,0.0,0.328125
8,0.03125,0.0520833333333333,0.0104166666666666,0.0052083333333333,0.0,0.0
9,0.015625,0.25,0.0677083333333333,0.0,0.0,0.0885416666666666
10,0.4114583333333333,0.03125,0.0625,0.0,0.0,0.3020833333333333
11,0.2083333333333333,0.125,0.171875,0.375,0.078125,0.0104166666666666
12,0.2604166666666667,0.1458333333333333,0.0677083333333333,0.3020833333333333,0.0,0.015625
13,0.1041666666666666,0.0208333333333333,0.0260416666666666,0.09375,0.015625,0.4427083333333333
14,0.203125,0.0364583333333333,0.125,0.015625,0.0,0.0833333333333333
15,0.1822916666666666,0.1614583333333333,0.2552083333333333,0.2447916666666666,0.203125,0.65625
16,0.3072916666666667,0.0625,0.4947916666666667,0.0260416666666666,0.0052083333333333,0.140625
17,0.2239583333333333,0.1614583333333333,0.3125,0.0989583333333333,0.0104166666666666,0.25
18,0.1875,0.3072916666666667,0.3489583333333333,0.4583333333333333,0.015625,0.4791666666666667
19,0.3958333333333333,0.546875,0.0,0.015625,0.0260416666666666,0.3229166666666667
