,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-7.3046875,-8.84375,-7.19140625,-10.4921875,-11.203125,-11.2734375
1,-8.0234375,-9.0703125,-9.1015625,-8.296875,-7.546875,-9.734375
2,-7.26171875,-10.1484375,-10.21875,-9.046875,-10.34375,-11.8125
3,-6.5,-10.21875,-10.140625,-10.2734375,-10.625,-11.1796875
4,-5.83203125,-10.75,-10.7734375,-9.875,-9.0234375,-9.9375
5,-5.91796875,-8.7734375,-9.109375,-8.4140625,-8.171875,-9.703125
6,-7.19921875,-5.33984375,-9.5078125,-8.2890625,-8.953125,-9.5859375
7,-6.23046875,-9.1328125,-9.125,-8.96875,-8.7421875,-9.765625
8,-7.2578125,-8.5234375,-9.46875,-9.2109375,-9.359375,-8.90625
9,-6.31640625,-10.6015625,-11.4921875,-11.1015625,-10.3359375,-10.859375
10,-6.625,-10.515625,-10.90625,-9.9453125,-9.1484375,-9.859375
11,-7.55078125,-10.71875,-8.1953125,-13.078125,-10.4609375,-11.0859375
12,-7.390625,-10.53125,-9.703125,-9.4453125,-9.140625,-10.2578125
13,-5.953125,-9.7734375,-9.71875,-9.484375,-9.7578125,-10.015625
14,-7.05859375,-8.9921875,-8.796875,-8.46875,-8.8671875,-9.21875
15,-7.56640625,-8.578125,-8.5703125,-9.859375,-9.125,-9.71875
16,-6.0546875,-6.5234375,-8.453125,-7.4140625,-9.3515625,-10.1328125
17,-6.48046875,-10.5390625,-10.484375,-9.9140625,-10.2578125,-10.65625
18,-7.65625,-10.359375,-9.78125,-9.3984375,-9.609375,-10.171875
19,-6.796875,-9.5078125,-9.8046875,-9.78125,-9.0859375,-9.390625
