,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.23828125,-9.625,-10.0234375,-9.734375,-9.765625,-8.40625
1,-3.626953125,-7.14453125,-10.4453125,-9.78125,-9.4140625,-9.9609375
2,-7.8515625,-6.4296875,-10.453125,-7.62890625,-7.9765625,-7.94140625
3,-3.51171875,-8.4765625,-10.5078125,-10.984375,-11.203125,-11.0
4,-4.953125,-6.4375,-6.7890625,-8.296875,-9.0,-9.4921875
5,-3.25390625,-10.65625,-10.4609375,-9.9453125,-10.0625,-9.8203125
6,-3.677734375,-10.1640625,-10.4609375,-9.9296875,-10.1953125,-10.3515625
7,-5.54296875,-7.75390625,-10.6875,-10.3671875,-10.546875,-8.7578125
8,-3.8671875,-5.0234375,-4.88671875,-8.5703125,-9.78125,-10.0703125
9,-4.1015625,-9.921875,-10.453125,-10.4375,-10.96875,-11.2265625
10,-4.96484375,-6.859375,-10.171875,-9.9140625,-9.75,-9.796875
11,-3.146484375,-9.890625,-9.6328125,-9.328125,-9.671875,-10.0546875
12,-4.26953125,-10.75,-10.671875,-10.5703125,-12.3359375,-11.4296875
13,-3.162109375,-9.7578125,-10.1640625,-9.9140625,-9.671875,-9.9375
14,-4.17578125,-10.25,-9.6484375,-9.078125,-9.359375,-9.9765625
15,-3.091796875,-9.34375,-10.0859375,-10.0546875,-9.953125,-9.828125
16,-4.53125,-5.15234375,-7.65625,-10.9609375,-11.171875,-11.4140625
17,-4.3203125,-5.66015625,-10.6015625,-10.984375,-11.0234375,-11.234375
18,-5.63671875,-8.9296875,-11.46875,-10.8984375,-10.5625,-10.625
19,-3.5625,-11.296875,-11.1328125,-11.078125,-10.984375,-10.9296875
