,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-7.7890625,-9.7421875,-10.3515625,-9.90625,-9.9765625,-10.4921875
1,-10.46875,-14.78125,-11.9375,-11.2109375,-12.2421875,-12.4453125
2,-10.484375,-13.5625,-13.65625,-12.5078125,-13.2734375,-12.1640625
3,-9.78125,-13.03125,-13.5234375,-13.609375,-12.8359375,-13.46875
4,-9.84375,-13.4921875,-11.09375,-12.90625,-12.296875,-13.4296875
5,-9.1015625,-14.0,-12.515625,-10.7421875,-10.8828125,-10.171875
6,-10.6953125,-10.6953125,-9.9921875,-10.7890625,-11.09375,-12.3984375
7,-8.9921875,-12.515625,-13.75,-14.875,-14.546875,-13.1953125
8,-10.2578125,-12.6484375,-12.4375,-11.96875,-12.3515625,-13.1796875
9,-9.40625,-14.8984375,-15.6171875,-13.4453125,-13.7734375,-15.25
10,-9.3125,-13.8359375,-15.1171875,-13.7578125,-12.1640625,-13.15625
11,-9.1796875,-10.515625,-10.984375,-11.1796875,-10.875,-12.234375
12,-8.25,-12.9765625,-14.4921875,-13.828125,-12.6484375,-12.453125
13,-8.984375,-13.484375,-13.5,-12.984375,-13.75,-14.0078125
14,-7.16015625,-13.2578125,-13.765625,-12.9296875,-12.984375,-14.1796875
15,-14.609375,-12.2734375,-11.421875,-11.234375,-12.1171875,-11.265625
16,-10.4140625,-11.0390625,-10.796875,-11.3984375,-11.0234375,-11.625
17,-10.4453125,-13.0078125,-12.5546875,-11.7421875,-9.7578125,-10.1484375
18,-9.125,-15.1484375,-12.8828125,-11.109375,-11.453125,-12.78125
19,-9.2265625,-11.046875,-10.53125,-10.7109375,-10.265625,-11.625
