,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-7.16796875,-9.03125,-10.1875,-9.9453125,-9.6640625,-10.4921875
1,-8.7578125,-12.390625,-10.0546875,-11.6953125,-11.140625,-12.4453125
2,-8.2265625,-12.140625,-11.4921875,-11.984375,-13.6328125,-12.1640625
3,-8.1015625,-10.4921875,-12.2890625,-11.875,-10.6875,-13.46875
4,-8.875,-10.0546875,-9.875,-10.4375,-11.2421875,-13.4296875
5,-8.2734375,-12.3203125,-12.34375,-10.0,-9.21875,-10.171875
6,-7.75,-10.234375,-9.1171875,-10.6171875,-10.4375,-12.3984375
7,-8.25,-11.640625,-11.8515625,-12.4296875,-13.2109375,-13.1953125
8,-8.0,-10.9453125,-12.546875,-11.078125,-12.25,-13.1796875
9,-8.953125,-11.6484375,-14.0625,-12.0703125,-12.90625,-15.25
10,-7.97265625,-11.6796875,-12.7265625,-12.15625,-11.3125,-13.15625
11,-7.125,-10.09375,-9.3125,-9.3125,-9.234375,-12.234375
12,-8.6875,-10.0703125,-13.03125,-12.515625,-11.953125,-12.453125
13,-8.3828125,-12.359375,-11.1171875,-12.4765625,-13.3046875,-14.0078125
14,-9.2421875,-10.8671875,-11.4921875,-11.9453125,-11.1015625,-14.1796875
15,-9.8984375,-11.359375,-12.890625,-10.4921875,-11.984375,-11.265625
16,-7.9296875,-9.9140625,-8.609375,-8.609375,-8.609375,-11.625
17,-8.921875,-12.5078125,-10.8125,-11.125,-8.640625,-10.1484375
18,-8.3359375,-10.96875,-12.390625,-11.875,-11.4140625,-12.78125
19,-9.765625,-10.390625,-9.5078125,-10.6328125,-11.625,-11.625
