,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-3.6694836616516113,-11.670690536499023,-10.78252124786377,-9.794037818908691,-10.557879447937012,-11.966670036315918
1,-2.8404927253723145,-4.060713768005371,-10.493077278137209,-10.824392318725586,-9.28421401977539,-10.250528335571287
2,-2.876081943511963,-6.194488525390625,-11.68380641937256,-10.510395050048828,-10.648256301879885,-11.05556583404541
4,-2.55996322631836,-10.80881118774414,-11.422429084777832,-9.73781394958496,-11.092971801757812,-10.61837100982666
3,-2.426446914672852,-6.256729602813721,-12.870965957641602,-10.0101900100708,-8.981804847717285,-9.172922134399414
5,-3.385679006576538,-11.067514419555664,-9.966917037963867,-11.030171394348145,-10.57938289642334,-11.357227325439451
7,-2.636268615722656,-4.88535737991333,-13.115427017211914,-11.558478355407717,-11.76367473602295,-11.228137016296388
6,-3.824259042739868,-6.5265984535217285,-8.12350845336914,-11.370471000671388,-7.409743309020996,-9.880918502807615
8,-3.160623073577881,-4.486588954925537,-11.300976753234863,-10.352079391479492,-10.787907600402832,-10.69585418701172
15,-2.9052305221557617,-12.569645881652832,-10.543516159057615,-10.999261856079102,-10.518152236938477,-10.750134468078612
9,-3.7693138122558594,-6.203500747680664,-6.597123622894287,-8.139604568481445,-8.955251693725586,-10.043381690979004
14,-2.2449429035186768,-10.932921409606934,-11.580137252807615,-10.659653663635254,-11.05588436126709,-9.374712944030762
10,-3.227778196334839,-6.955880641937256,-12.772218704223633,-11.415474891662598,-11.018813133239746,-12.19186019897461
12,-2.525634288787842,-5.849964141845703,-7.993324756622314,-10.491103172302246,-10.163433074951172,-10.554176330566406
11,-2.4752397537231445,-4.762024879455566,-6.034964561462402,-10.72040557861328,-11.173931121826172,-10.738057136535645
13,-2.8855905532836914,-4.275347709655762,-11.05576229095459,-10.576120376586914,-9.68970775604248,-11.15829849243164
16,-3.13991641998291,-4.316399097442627,-6.455763816833496,-10.971508979797363,-9.90877628326416,-11.249610900878906
17,-3.054619789123535,-10.480395317077637,-10.675930976867676,-10.62546443939209,-10.62546443939209,-11.410131454467772
18,-3.032137393951416,-8.658557891845703,-9.012372970581056,-10.794569969177246,-11.077585220336914,-9.988319396972656
19,-3.081716537475586,-4.658553123474121,-10.560359954833984,-9.337738037109377,-10.73063850402832,-12.59662914276123
