,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-7.4453125,-8.921875,-11.8046875,-11.8984375,-11.75,-12.5234375
1,-6.9453125,-10.4453125,-10.7109375,-12.6484375,-13.4375,-12.46875
2,-5.796875,-13.546875,-13.59375,-13.640625,-12.578125,-13.4609375
3,-5.02734375,-8.15625,-11.46875,-11.3203125,-11.96875,-12.328125
4,-6.359375,-12.296875,-13.1484375,-12.375,-12.21875,-12.6015625
5,-6.11328125,-12.96875,-12.8828125,-12.234375,-11.875,-12.1171875
6,-4.875,-12.15625,-12.125,-11.1015625,-11.8125,-12.328125
7,-5.16796875,-5.85546875,-7.16015625,-9.28125,-11.8046875,-13.1484375
8,-5.07421875,-12.7109375,-12.265625,-12.1015625,-12.15625,-11.3671875
9,-5.43359375,-12.15625,-12.484375,-12.40625,-11.6796875,-12.203125
10,-6.07421875,-5.37109375,-11.7578125,-12.359375,-12.4765625,-11.546875
11,-6.2734375,-8.1015625,-9.0625,-12.234375,-12.359375,-11.859375
12,-5.21484375,-12.4609375,-12.1796875,-11.1796875,-11.984375,-12.90625
13,-5.1015625,-12.578125,-12.2890625,-12.0859375,-11.0078125,-11.515625
14,-5.53125,-12.0234375,-12.6015625,-12.59375,-12.1015625,-12.6015625
15,-5.61328125,-7.1953125,-11.65625,-12.859375,-11.890625,-12.328125
16,-5.4921875,-12.2578125,-12.6015625,-11.8515625,-11.5625,-12.4375
17,-5.38671875,-7.4609375,-12.4609375,-12.7265625,-12.609375,-13.0703125
18,-5.47265625,-7.10546875,-11.6328125,-11.8515625,-11.96875,-11.578125
19,-5.8828125,-10.3984375,-11.84375,-11.171875,-10.953125,-11.0390625
