,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-6.60546875,-8.1875,-11.640625,-11.203125,-11.140625,-12.5234375
1,-5.921875,-9.3359375,-11.1484375,-12.375,-13.2578125,-12.46875
2,-5.25390625,-12.828125,-12.859375,-13.5234375,-11.4609375,-13.4609375
3,-4.95703125,-6.4921875,-11.859375,-10.828125,-11.9765625,-12.328125
4,-6.13671875,-10.1875,-13.2265625,-11.3671875,-11.734375,-12.6015625
5,-6.671875,-11.6953125,-12.6015625,-11.640625,-11.5625,-12.1171875
6,-4.953125,-10.4921875,-12.296875,-10.2734375,-11.125,-12.328125
7,-4.7421875,-5.23046875,-8.171875,-11.2578125,-11.5625,-13.1484375
8,-4.984375,-11.40625,-11.6953125,-11.4765625,-12.4296875,-11.3671875
9,-5.140625,-11.0703125,-11.9453125,-12.1953125,-11.796875,-12.203125
10,-5.5859375,-5.2578125,-10.875,-12.125,-12.3515625,-11.546875
11,-5.203125,-7.25,-7.59375,-11.375,-11.890625,-11.859375
12,-4.953125,-11.7890625,-12.796875,-10.21875,-11.6171875,-12.90625
13,-5.09765625,-11.2578125,-11.9375,-12.359375,-10.640625,-11.515625
14,-5.1640625,-10.796875,-12.0859375,-12.8984375,-11.203125,-12.6015625
15,-4.8828125,-7.4140625,-10.5234375,-12.8359375,-11.515625,-12.328125
16,-4.95703125,-11.1875,-12.2421875,-11.328125,-11.0,-12.4375
17,-5.0625,-6.88671875,-11.515625,-11.515625,-11.5078125,-13.0703125
18,-5.0078125,-6.02734375,-11.6171875,-11.578125,-11.8828125,-11.578125
19,-5.2890625,-10.6328125,-11.4609375,-10.0,-10.8125,-11.0390625
