,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-5.609375,-5.81640625,-10.171875,-8.75,-9.4296875,-10.28125
1,-6.62109375,-7.171875,-10.8828125,-10.265625,-9.34375,-10.5078125
2,-6.1875,-7.28515625,-10.390625,-9.1171875,-9.671875,-10.8984375
3,-6.12890625,-8.9375,-11.3515625,-9.484375,-10.390625,-11.484375
4,-6.60546875,-8.453125,-10.2890625,-10.15625,-10.3046875,-10.5
5,-6.34375,-6.18359375,-7.95703125,-9.9609375,-10.359375,-11.359375
6,-6.79296875,-7.8359375,-9.6953125,-9.359375,-9.7578125,-10.8515625
7,-6.6640625,-10.0703125,-10.578125,-9.546875,-9.6796875,-11.21875
8,-6.8984375,-7.48828125,-10.4453125,-9.203125,-10.640625,-10.4765625
9,-5.83984375,-5.78515625,-6.55859375,-4.7578125,-10.3125,-9.640625
10,-6.63671875,-5.859375,-5.296875,-6.3203125,-9.5390625,-10.078125
11,-6.046875,-6.20703125,-7.8125,-10.3359375,-11.546875,-12.6953125
12,-6.48046875,-6.1953125,-10.6796875,-9.7890625,-10.3984375,-11.2109375
13,-5.76953125,-6.43359375,-10.53125,-9.328125,-10.46875,-9.4375
14,-6.578125,-6.76953125,-10.8125,-9.828125,-10.25,-11.1484375
15,-5.91015625,-7.88671875,-9.3046875,-9.6953125,-9.484375,-10.9765625
16,-7.33984375,-6.05078125,-10.28125,-9.0,-10.34375,-10.09375
17,-6.83203125,-6.609375,-11.1796875,-9.7578125,-10.8515625,-10.984375
18,-6.7890625,-10.2109375,-10.3046875,-9.8359375,-8.3828125,-10.1796875
19,-5.96875,-5.83984375,-6.48828125,-10.46875,-10.9296875,-10.4453125
