,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-6.1484375,-6.7265625,-5.58203125,-6.91015625,-7.6171875,-8.0078125
1,-5.36328125,-7.7109375,-6.2109375,-7.6640625,-8.09375,-8.609375
2,-4.91796875,-7.6875,-7.03515625,-7.8203125,-7.54296875,-7.95703125
3,-5.69140625,-7.35546875,-10.8984375,-5.2265625,-6.9375,-7.41015625
4,-5.24609375,-8.1015625,-8.4609375,-8.0625,-8.7578125,-9.3515625
5,-5.3046875,-7.6796875,-5.73046875,-5.96484375,-5.3515625,-6.34375
6,-5.3671875,-7.50390625,-6.6953125,-6.25,-5.828125,-5.98828125
7,-6.4921875,-6.890625,-6.59765625,-6.58203125,-6.58203125,-7.95703125
8,-5.0859375,-7.04296875,-6.94140625,-6.796875,-6.75390625,-8.3984375
9,-5.1171875,-7.625,-7.3828125,-7.74609375,-7.33984375,-6.63671875
10,-5.5390625,-6.8671875,-6.75,-7.6875,-7.09375,-7.96484375
11,-5.22265625,-6.921875,-5.3671875,-5.58984375,-6.6328125,-7.21875
12,-5.87890625,-7.703125,-6.328125,-6.484375,-6.484375,-7.05078125
13,-5.92578125,-6.7265625,-7.1796875,-7.09375,-6.66796875,-8.1328125
14,-5.11328125,-7.14453125,-7.32421875,-6.671875,-6.671875,-8.171875
15,-6.12890625,-7.40625,-7.37890625,-7.453125,-7.0703125,-8.0078125
16,-5.4140625,-7.796875,-7.32421875,-6.6328125,-6.58203125,-6.1640625
17,-4.80078125,-7.11328125,-6.921875,-6.921875,-6.921875,-8.625
18,-5.73046875,-7.1640625,-7.81640625,-7.4375,-7.04296875,-8.2265625
19,-6.33984375,-7.48828125,-7.78515625,-8.1953125,-7.34375,-7.45703125
