,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
base,-2.650390625,-0.61865234375,-7.3359375,-7.5859375,-8.1640625,-7.78515625,-4.6640625,-6.8046875,-7.5546875,-6.3359375
