,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,0.1319444444444444,0.0763888888888889,0.0,0.0138888888888888,0.0,0.1111111111111111
1,0.1666666666666666,0.0625,0.0,0.1527777777777778,0.0625,0.2361111111111111
2,0.0972222222222222,0.4652777777777778,0.2569444444444444,0.4722222222222222,0.0347222222222222,0.0833333333333333
3,0.1597222222222222,0.1041666666666666,0.0416666666666666,0.0277777777777777,0.1805555555555555,0.1388888888888889
4,0.2708333333333333,0.1805555555555555,0.1180555555555555,0.0972222222222222,0.0138888888888888,0.0138888888888888
5,0.1944444444444444,0.2916666666666667,0.0416666666666666,0.1388888888888889,0.0208333333333333,0.0902777777777777
6,0.0972222222222222,0.1597222222222222,0.1736111111111111,0.0416666666666666,0.0069444444444444,0.1527777777777778
7,0.1388888888888889,0.2708333333333333,0.0833333333333333,0.0625,0.2569444444444444,0.0069444444444444
8,0.2777777777777778,0.0486111111111111,0.0972222222222222,0.0,0.0694444444444444,0.1458333333333333
9,0.2222222222222222,0.1666666666666666,0.3541666666666667,0.0625,0.4305555555555556,0.1388888888888889
10,0.2569444444444444,0.125,0.0625,0.0347222222222222,0.0,0.1041666666666666
11,0.2361111111111111,0.3263888888888889,0.0138888888888888,0.0138888888888888,0.0,0.0694444444444444
12,0.125,0.1875,0.3263888888888889,0.0138888888888888,0.0069444444444444,0.0069444444444444
13,0.2986111111111111,0.0833333333333333,0.1111111111111111,0.0416666666666666,0.0,0.3888888888888889
14,0.3263888888888889,0.1875,0.1666666666666666,0.0069444444444444,0.0,0.0
15,0.1736111111111111,0.1805555555555555,0.0069444444444444,0.4166666666666667,0.0069444444444444,0.3263888888888889
16,0.25,0.3611111111111111,0.5555555555555556,0.0555555555555555,0.3888888888888889,0.1180555555555555
17,0.1111111111111111,0.0555555555555555,0.0625,0.0486111111111111,0.0138888888888888,0.0486111111111111
18,0.1736111111111111,0.0972222222222222,0.0486111111111111,0.3263888888888889,0.0,0.0555555555555555
19,0.1319444444444444,0.4652777777777778,0.3263888888888889,0.0277777777777777,0.0347222222222222,0.006944444444444444
