,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-2.208134889602661,-1.802273750305176,-9.30303955078125,-7.756182193756103,-7.886849880218506,-7.612565040588379
1,-4.590446472167969,-6.711367607116699,-5.62053918838501,-6.707786083221436,-8.963641166687012,-9.518107414245604
2,-1.664965271949768,-7.108936786651611,-8.010499954223633,-7.415902137756348,-6.848391532897949,-7.047727108001709
3,-2.654437780380249,-2.074147939682007,-3.982053756713867,-6.538535118103027,-9.0462064743042,-7.901458263397217
5,-1.3805536031723022,-7.406354904174805,-7.848759651184082,-5.903329372406006,-6.237185955047607,-4.464358806610107
7,-2.038989305496216,-4.791104793548584,-5.108840465545654,-3.869521141052246,-8.75324821472168,-0.5100380778312683
6,-2.514143943786621,-5.155230045318604,-9.01445198059082,-9.746721267700195,-9.642601013183594,-9.335086822509766
8,-2.2755556106567383,-4.708151340484619,-8.0770263671875,-8.621752738952637,-9.876599311828612,-8.098670959472656
9,-1.828829646110535,-2.7283074855804443,-4.913652896881104,-6.577430248260498,-6.955341339111328,-5.813544273376465
10,-1.5777431726455688,-7.884862422943115,-9.389830589294434,-8.821306228637695,-9.343364715576172,-8.555553436279297
11,-2.678112030029297,-2.397268772125244,-3.885543346405029,-10.23415184020996,-10.593408584594728,-8.94417953491211
13,-1.991931438446045,-4.684896945953369,-2.5736989974975586,-5.990039825439453,-7.539039611816406,-7.752851486206055
12,-2.141944646835327,-7.34342098236084,-8.9446439743042,-10.327260971069336,-10.38886260986328,-8.45688247680664
14,-1.1084619760513306,-3.901747465133667,-3.725761890411377,-4.638062000274658,-1.4802275896072388,-6.0932936668396
23,-1.6641526222229004,-2.6182665824890137,-6.318576335906982,-9.568641662597656,-9.151970863342283,-9.355743408203123
16,-1.4806344509124756,-3.676468849182129,-2.495890140533448,-2.7476160526275635,-5.026805877685547,-7.567991733551025
17,-0.719193696975708,-0.450854480266571,-1.674734115600586,-6.123723983764648,-7.865382671356201,-8.229918479919434
18,-1.705064058303833,-4.07427978515625,-7.546884059906006,-6.8098554611206055,-8.547327995300293,-7.527700424194336
19,-1.499095439910889,-9.219745635986328,-10.069087982177734,-9.948105812072754,-10.186841011047363,-8.870722770690918
4,-6.55600118637085,-6.150933265686035,-7.815820693969727,-7.2862019538879395,-9.10805320739746,-7.82967472076416
22,-1.7995771169662476,-6.088950157165527,-3.3195226192474365,-7.944916248321533,-9.363001823425291,-8.624398231506348
21,-0.9621084928512572,-0.7669264674186707,-5.899868965148926,-6.855771064758301,-6.56639289855957,-5.576317310333252
15,-1.7754417657852173,-4.751061916351318,-9.207858085632324,-9.58716869354248,-9.84574031829834,-6.18678092956543
20,-1.0580925941467283,-8.27575397491455,-9.927767753601074,-9.928851127624512,-9.32716178894043,-7.805141448974609
