,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-4.726780414581299,-4.837668895721436,-10.172040939331056,-10.507655143737791,-10.367880821228027,-9.492405891418455
1,-4.10927152633667,-6.556076526641846,-11.071762084960938,-9.194405555725098,-8.914801597595215,-9.410401344299316
2,-2.901822805404663,-9.161664962768556,-9.568157196044922,-9.041224479675291,-9.120781898498535,-9.60822868347168
4,-4.082877159118652,-6.474786758422852,-9.315428733825684,-7.760937690734863,-9.955629348754885,-9.1669282913208
3,-4.253655910491943,-9.221323013305664,-9.48123264312744,-9.744742393493652,-8.360499382019043,-9.066473007202148
5,-6.137278079986572,-6.093498229980469,-10.37713623046875,-10.748985290527344,-10.748985290527344,-11.6505708694458
7,-5.999556064605713,-6.932075023651123,-4.784844398498535,-10.89840602874756,-9.688800811767578,-10.405614852905272
6,-5.396683216094971,-9.876997947692873,-9.747757911682127,-9.99670696258545,-9.99670696258545,-11.040363311767578
8,-3.518007040023804,-5.641154766082764,-10.00587558746338,-9.107894897460938,-9.164267539978027,-9.90356159210205
15,-3.6015512943267822,-4.698946952819824,-10.051472663879396,-8.691510200500488,-9.467823028564451,-9.730443954467772
9,-3.1591451168060303,-9.645624160766602,-9.348502159118652,-9.309476852416992,-9.392261505126951,-10.023693084716797
14,-4.951123237609863,-7.984600067138672,-11.072760581970217,-8.937276840209961,-9.174949645996094,-9.176837921142578
10,-3.500220775604248,-5.528137683868408,-9.333794593811035,-9.666190147399902,-8.555296897888184,-9.82866096496582
12,-3.797696590423584,-3.624702692031861,-9.385229110717772,-9.28351593017578,-9.117783546447754,-10.016255378723145
11,-2.9058940410614014,-9.368206977844238,-9.469347953796388,-9.57724666595459,-9.779240608215332,-9.928967475891112
13,-4.229846000671387,-9.430789947509766,-10.32382869720459,-7.425981521606445,-9.293327331542969,-8.764620780944824
16,-4.682812690734863,-6.890857696533203,-11.003902435302734,-9.56231689453125,-9.567428588867188,-9.415340423583984
17,-3.550011396408081,-8.849928855895996,-9.025362014770508,-9.165604591369627,-9.212329864501951,-9.804733276367188
18,-4.692219257354736,-9.529122352600098,-10.117709159851074,-9.957472801208496,-10.069342613220217,-9.63933277130127
19,-4.353701591491699,-10.701739311218262,-10.921539306640623,-8.048707008361816,-9.40293025970459,-9.770524024963379
