,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-8.6015625,-14.0625,-13.4296875,-12.6015625,-12.265625,-13.1328125
1,-8.0,-11.3203125,-11.71875,-12.34375,-11.4296875,-12.6875
2,-8.1171875,-12.09375,-9.578125,-9.9375,-9.5390625,-10.9296875
3,-10.0078125,-12.109375,-13.6640625,-12.5390625,-12.296875,-12.4140625
4,-8.6171875,-10.8828125,-12.25,-12.84375,-13.421875,-14.8828125
5,-7.87890625,-10.9296875,-11.3203125,-10.7265625,-11.171875,-10.8984375
6,-8.359375,-9.3125,-9.359375,-8.296875,-8.734375,-8.2109375
7,-8.4375,-10.625,-9.09375,-9.984375,-8.78125,-11.7265625
8,-17.390625,-9.5546875,-9.0390625,-9.296875,-11.2265625,-11.140625
9,-8.484375,-13.203125,-13.4765625,-14.0546875,-12.2421875,-12.46875
10,-9.3203125,-12.046875,-10.6640625,-10.5390625,-9.7734375,-10.0
11,-7.96875,-12.359375,-13.46875,-12.5078125,-13.2578125,-12.625
12,-12.7890625,-10.6796875,-9.2265625,-9.2265625,-10.2734375,-12.7265625
13,-8.65625,-12.3984375,-15.3046875,-13.5,-14.0078125,-13.96875
14,-8.1171875,-13.953125,-12.96875,-13.4296875,-11.453125,-11.4765625
15,-7.97265625,-12.1015625,-10.625,-8.9765625,-9.6328125,-8.5625
16,-6.390625,-12.6640625,-12.3203125,-10.5703125,-11.375,-11.96875
17,-14.1875,-13.234375,-15.3125,-14.046875,-12.9453125,-13.21875
18,-8.9140625,-10.6953125,-11.3828125,-13.65625,-15.7734375,-17.328125
19,-8.453125,-13.0390625,-11.0234375,-10.640625,-11.421875,-11.46875
