,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
base,-6.51171875,-4.32421875,-10.1328125,-11.7890625,-12.8125,-11.65625,-9.890625,-7.69140625,-11.3671875,-8.6640625
