,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-3.6769750118255615,-3.652746438980103,-2.881075859069824,-4.737644672393799,-6.621199131011963,-6.386794567108154
1,-2.184736490249634,-7.06825065612793,-6.870840549468994,-7.707871913909912,-6.827069282531738,-7.306158542633057
2,-2.0876495838165283,-2.314389228820801,-2.634561538696289,-5.882632732391357,-5.902316093444824,-6.452268123626709
4,-1.820416688919068,-2.9050440788269043,-2.9004526138305664,-2.4056522846221924,-3.136557579040528,-1.929598331451416
3,-2.971982479095459,-3.9556705951690674,-6.637486934661865,-6.164261817932129,-5.684337615966797,-5.948157787322998
5,-2.577319860458374,-5.908657550811768,-6.279929637908936,-5.6783833503723145,-5.746278762817383,-5.849226474761963
7,-2.189541816711426,-2.937586784362793,-6.437893390655518,-6.984575271606445,-6.314344882965088,-7.3309645652771
6,-2.3865675926208496,-3.87741756439209,-6.851918697357178,-6.521864891052246,-5.419841766357422,-6.666070461273193
8,-2.3051071166992188,-3.419114828109741,-2.3082797527313232,-5.524083614349365,-5.50151252746582,-6.49527645111084
15,-1.657315969467163,-3.7100307941436768,-2.720386028289795,-5.96453332901001,-5.638948917388916,-5.64814567565918
9,-2.771281242370605,-4.753111839294434,-5.958684921264648,-5.663287162780762,-5.646029949188232,-6.5708208084106445
14,-2.214682102203369,-6.507542133331299,-6.100024700164795,-5.975461006164551,-5.717782020568848,-6.639140605926514
10,-3.287834644317627,-6.027057647705078,-6.885852813720703,-5.571864128112793,-5.293675422668457,-5.73136043548584
12,-3.4554572105407715,-6.033567428588867,-5.3821001052856445,-5.95523738861084,-4.801403045654297,-7.245938777923584
11,-2.489677667617798,-6.138989448547363,-6.579754829406738,-5.843443870544434,-5.839223861694336,-5.231503963470459
13,-2.5803470611572266,-6.10151481628418,-5.965577602386475,-6.038072109222412,-5.46129846572876,-5.373812198638916
16,-2.675785779953003,-5.845969200134277,-5.101699352264404,-6.140064716339111,-4.174983024597168,-6.691053867340088
17,-1.9770355224609373,-2.40999436378479,-2.447495222091675,-5.772194862365723,-5.586894035339356,-5.604954719543457
18,-3.799158334732056,-5.327139377593994,-6.012515068054199,-5.717315673828125,-5.996509075164795,-6.8805251121521
19,-2.905984401702881,-5.381467342376709,-6.340234756469727,-6.806239604949951,-6.470772743225098,-7.729916095733643
