,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-6.310483932495117,-9.650673866271973,-9.990199089050291,-8.184774398803711,-7.638886451721191,-10.319299697875977
1,-5.41340970993042,-9.534964561462402,-9.477987289428713,-10.02456283569336,-9.91845703125,-11.148571968078612
2,-5.637909412384033,-6.995001792907715,-8.943546295166016,-8.901106834411621,-9.77228546142578,-10.374899864196776
4,-5.257115364074707,-5.641443252563477,-9.545870780944824,-9.658327102661133,-9.24117946624756,-10.225330352783203
3,-6.298579216003418,-6.707062721252441,-8.547235488891602,-7.54573917388916,-7.227640151977539,-6.793869018554688
5,-6.5363945960998535,-6.54947566986084,-10.022483825683594,-9.679821968078612,-9.65906810760498,-10.957609176635742
7,-6.415581226348877,-6.107949733734131,-9.632067680358888,-9.155492782592772,-8.259538650512695,-9.547588348388672
6,-5.80927324295044,-6.452333450317383,-9.755603790283203,-9.503976821899414,-9.276768684387209,-9.972105979919434
15,-6.030460834503174,-5.890105724334717,-9.054396629333496,-9.599138259887695,-10.22586154937744,-10.2827730178833
14,-5.675412178039551,-6.328583240509033,-10.016573905944824,-9.013534545898438,-9.365958213806152,-9.739707946777344
8,-6.458793640136719,-5.045125484466553,-7.263422012329102,-9.9282865524292,-10.51720142364502,-10.982457160949709
9,-5.838603496551514,-9.466588020324709,-10.136796951293944,-9.537400245666504,-6.349799633026123,-7.870579242706299
10,-6.3385090827941895,-9.042940139770508,-10.244328498840332,-9.495787620544434,-9.313108444213867,-9.548123359680176
12,-6.3063836097717285,-8.545210838317871,-8.71395492553711,-8.333044052124023,-8.932172775268555,-9.750242233276367
11,-5.832639217376709,-8.64006233215332,-9.297757148742676,-9.152593612670898,-9.873826026916504,-9.805598258972168
13,-6.712101459503174,-4.965054988861084,-4.973670482635498,-9.637076377868652,-10.187868118286133,-10.089800834655762
16,-6.121416091918945,-5.658134460449219,-9.985315322875977,-9.985315322875977,-9.985315322875977,-9.587718963623049
17,-6.027734279632568,-5.641643524169922,-10.28120231628418,-9.6232271194458,-10.1050443649292,-11.299017906188965
18,-7.490114212036133,-6.345209121704102,-8.98547077178955,-7.602442264556885,-8.421465873718262,-9.373632431030272
19,-5.906374931335449,-7.567063808441162,-9.613899230957031,-9.736048698425291,-9.8202543258667,-10.072834968566895
