,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,0.1979166666666666,0.0,0.015625,0.0,0.0,0.0
1,0.2291666666666666,0.0572916666666666,0.0104166666666666,0.0,0.0052083333333333,0.015625
2,0.421875,0.015625,0.0052083333333333,0.0,0.0,0.0104166666666666
3,0.2916666666666667,0.203125,0.1666666666666666,0.3489583333333333,0.0,0.0052083333333333
4,0.1927083333333333,0.3072916666666667,0.015625,0.0104166666666666,0.0,0.0
5,0.203125,0.3020833333333333,0.125,0.0104166666666666,0.0,0.0
6,0.1614583333333333,0.0208333333333333,0.0052083333333333,0.0104166666666666,0.0,0.0052083333333333
7,0.2239583333333333,0.2552083333333333,0.015625,0.0,0.0104166666666666,0.0
8,0.1805555555555555,0.1180555555555555,0.0,0.0,0.0069444444444444,0.0069444444444444
9,0.2152777777777778,0.0972222222222222,0.0208333333333333,0.0486111111111111,0.0138888888888888,0.0138888888888888
10,0.2569444444444444,0.0555555555555555,0.1527777777777778,0.0138888888888888,0.0,0.0069444444444444
11,0.0972222222222222,0.3541666666666667,0.4722222222222222,0.0,0.0,0.0
12,0.25,0.0833333333333333,0.0972222222222222,0.4930555555555556,0.0069444444444444,0.0138888888888888
13,0.2152777777777778,0.1597222222222222,0.0763888888888889,0.0486111111111111,0.0069444444444444,0.0
14,0.1875,0.2291666666666666,0.0069444444444444,0.0,0.0069444444444444,0.0
15,0.2569444444444444,0.1388888888888889,0.1111111111111111,0.0138888888888888,0.0069444444444444,0.0
16,0.2430555555555555,0.0972222222222222,0.0486111111111111,0.0694444444444444,0.2569444444444444,0.0
17,0.2222222222222222,0.0972222222222222,0.0763888888888889,0.0208333333333333,0.1111111111111111,0.0
18,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0069444444444444
19,0.1805555555555555,0.4375,0.1111111111111111,0.0069444444444444,0.0069444444444444,0.0
