,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-1.00242018699646,-2.4555883407592773,-3.7172441482543945,-3.7803359031677246,-5.352121829986572,-5.071224689483643
1,-1.0523724555969238,-1.869450569152832,-2.889800310134888,-4.307567119598389,-4.300758361816406,-4.362325191497803
2,-0.6821628212928772,-2.894803524017334,-4.818881034851074,-4.883094787597656,-4.9185638427734375,-4.096081256866455
3,-1.3089679479599,-1.0200228691101074,-1.3414655923843384,-0.8739153742790222,-4.896320819854736,-4.770663261413574
5,-4.1740570068359375,-0.4782806634902954,-0.9187110662460328,-3.4144363403320312,-4.428612232208252,-3.6182878017425537
7,-1.134936809539795,-1.6098313331604004,-2.984034776687622,-4.056509017944336,-3.7192397117614746,-4.067601203918457
6,-1.5766209363937378,-1.339568853378296,-3.453646183013916,-4.150539875030518,-4.2831315994262695,-4.4810662269592285
8,-1.847548246383667,-1.223888874053955,-2.8459041118621826,-3.18217396736145,-4.13437557220459,-4.371340274810791
9,-1.3615494966506958,-1.2004410028457642,-2.739301443099976,-2.9433438777923584,-3.9189066886901855,-2.650454521179199
10,-1.284864068031311,-0.7572034597396851,-0.9313342571258544,-3.654617786407471,-5.243257999420166,-4.420477390289307
11,-2.8978805541992188,-0.8287392854690552,-0.9552139043807985,-4.236164569854736,-4.688390731811523,-4.633943557739258
13,-1.458893060684204,-0.6057663559913635,-3.2471606731414795,-3.108191728591919,-4.383311748504639,-4.643238067626953
12,-1.1678520441055298,-0.5619372129440308,-0.8716169595718384,-0.478985846042633,-2.930418968200684,-3.827019691467285
14,-1.099537372589111,-1.0871000289916992,-4.1653337478637695,-4.899339199066162,-4.637269973754883,-4.314148426055908
23,-1.4149905443191528,-1.518181324005127,-1.1637190580368042,-3.9696896076202393,-3.995271444320679,-4.243035793304443
16,-3.0991461277008057,-0.8717329502105713,-2.040322780609131,-1.5832515954971311,-1.486459255218506,-3.1679399013519287
17,-1.455716252326965,-1.0960484743118286,-1.4772294759750366,-2.3834333419799805,-1.2775956392288208,-3.1786913871765137
18,-1.8607652187347408,-3.2947685718536377,-5.0543212890625,-4.743209838867188,-4.867524147033691,-4.644794464111328
19,-1.379312515258789,-1.145848035812378,-1.5621709823608398,-4.566442966461182,-4.664693355560303,-7.03425407409668
4,-0.902655303478241,-0.620593786239624,-4.32011604309082,-4.285749912261963,-5.001164436340332,-4.920743942260742
22,-0.9489505290985109,-0.7477886080741882,-0.86067795753479,-2.9979448318481445,-4.028838157653809,-4.220233917236328
21,-1.265337347984314,-1.5553836822509766,-2.2222938537597656,-3.709010601043701,-4.486634731292725,-4.38780689239502
15,-0.6154860854148865,-0.688579261302948,-0.7351551055908203,-3.995201587677002,-3.887362480163574,-4.551418304443359
20,-1.237681269645691,-2.5374951362609863,-2.4420223236083984,-1.60049569606781,-2.885496139526367,-4.031411647796631
