,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-7.40625,-10.96875,-11.7890625,-10.6484375,-11.5703125,-11.7578125
1,-7.56640625,-10.546875,-10.546875,-11.3515625,-12.734375,-11.140625
2,-7.77734375,-11.515625,-11.765625,-11.1796875,-9.6796875,-12.0
3,-8.1328125,-10.7578125,-11.7734375,-10.1484375,-9.4921875,-12.4921875
4,-8.6796875,-11.296875,-11.1875,-9.1328125,-9.203125,-9.53125
5,-8.8515625,-10.3671875,-10.2890625,-12.9453125,-9.5546875,-10.8515625
6,-8.03125,-12.0546875,-12.03125,-13.5390625,-14.3984375,-15.578125
7,-7.2421875,-11.171875,-9.484375,-9.0078125,-9.0,-11.3046875
8,-8.0546875,-9.640625,-12.140625,-15.3046875,-13.9921875,-12.4140625
9,-7.6328125,-8.296875,-11.0,-10.28125,-12.1171875,-11.296875
10,-7.6875,-9.1328125,-9.3515625,-10.3046875,-11.015625,-12.1328125
11,-7.8671875,-10.984375,-12.328125,-11.2109375,-11.2421875,-10.453125
12,-8.109375,-11.8203125,-9.9375,-8.78125,-11.625,-10.75
13,-7.06640625,-8.375,-8.2421875,-8.5625,-8.46875,-11.9921875
14,-7.52734375,-10.1484375,-12.2890625,-12.8125,-12.7890625,-11.7734375
15,-6.7578125,-9.828125,-12.046875,-15.234375,-13.0859375,-13.78125
16,-8.484375,-10.546875,-11.40625,-12.484375,-13.5,-14.1015625
17,-7.390625,-10.703125,-11.78125,-10.546875,-10.484375,-13.6484375
18,-8.34375,-11.0234375,-11.09375,-10.6875,-9.6171875,-10.546875
19,-8.59375,-9.6640625,-9.2421875,-9.0546875,-9.046875,-8.8828125
