,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-1.8642578125,-2.62109375,-1.9677734375,-0.86328125,-2.869140625,-3.59375
1,-4.11328125,-3.05078125,-4.17578125,-4.08984375,-3.677734375,-3.74609375
2,-3.87109375,-6.9453125,-3.369140625,-3.55078125,-3.544921875,-3.44140625
3,-2.64453125,-1.9296875,-3.2109375,-3.1953125,-3.5234375,-3.783203125
4,-2.40234375,-3.521484375,-3.580078125,-3.705078125,-2.873046875,-3.171875
5,-3.109375,-0.97607421875,-0.9501953125,-3.21875,-3.091796875,-2.64453125
6,-1.677734375,-3.615234375,-3.74609375,-2.830078125,-2.95703125,-3.435546875
7,-1.65625,-1.1728515625,-4.0625,-3.859375,-3.3828125,-3.982421875
8,-2.23046875,-1.0498046875,-2.56640625,-2.380859375,-2.2109375,-3.099609375
9,-2.2578125,-1.125,-2.705078125,-3.66796875,-2.791015625,-3.337890625
10,-2.052734375,-2.791015625,-3.43359375,-3.728515625,-3.826171875,-3.728515625
11,-1.6376953125,-0.81591796875,-3.78515625,-3.3359375,-2.89453125,-3.716796875
12,-2.75,-1.6298828125,-3.681640625,-3.771484375,-3.4921875,-3.470703125
13,-2.494140625,-3.087890625,-3.890625,-3.22265625,-3.021484375,-3.80078125
14,-1.8544921875,-1.2587890625,-3.525390625,-3.865234375,-3.552734375,-3.783203125
15,-1.9248046875,-1.701171875,-0.70849609375,-2.17578125,-3.26953125,-2.939453125
16,-1.9384765625,-1.810546875,-4.47265625,-4.14453125,-3.423828125,-3.884765625
17,-3.06640625,-1.599609375,-1.1279296875,-0.94677734375,-3.626953125,-3.771484375
18,-2.83984375,-1.517578125,-3.1015625,-3.1484375,-3.244140625,-3.984375
19,-1.4765625,-2.6875,-2.69140625,-2.904296875,-2.267578125,-3.25
