,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-1.197265625,-1.603515625,-0.451904296875,-0.5234375,-2.861328125,-3.59375
1,-3.3125,-2.41796875,-3.14453125,-3.37109375,-3.748046875,-3.74609375
2,-2.294921875,-6.23046875,-3.05859375,-3.58203125,-3.021484375,-3.44140625
3,-1.853515625,-1.7138671875,-2.9296875,-3.20703125,-3.142578125,-3.783203125
4,-2.1328125,-3.4921875,-3.501953125,-3.521484375,-2.892578125,-3.171875
5,-1.6611328125,-1.24609375,-0.712890625,-2.982421875,-2.6484375,-2.64453125
6,-1.376953125,-3.033203125,-3.1796875,-2.685546875,-2.685546875,-3.435546875
7,-1.3798828125,-0.939453125,-3.6953125,-3.521484375,-3.1875,-3.982421875
8,-1.3740234375,-0.77587890625,-2.916015625,-2.59375,-2.61328125,-3.099609375
9,-1.4423828125,-0.76953125,-1.9970703125,-3.517578125,-2.63671875,-3.337890625
10,-2.078125,-1.6494140625,-2.875,-3.521484375,-4.0625,-3.728515625
11,-1.0537109375,-0.55224609375,-3.8671875,-3.630859375,-3.001953125,-3.716796875
12,-2.21484375,-1.4599609375,-2.865234375,-3.625,-2.763671875,-3.470703125
13,-2.05078125,-2.216796875,-3.119140625,-3.1640625,-3.203125,-3.80078125
14,-1.091796875,-0.9697265625,-3.201171875,-4.03125,-3.49609375,-3.783203125
15,-1.447265625,-0.56298828125,-0.304443359375,-0.96875,-3.2890625,-2.939453125
16,-1.3857421875,-0.6572265625,-4.23046875,-3.595703125,-3.361328125,-3.884765625
17,-2.009765625,-0.63134765625,-0.58984375,-0.740234375,-3.287109375,-3.771484375
18,-2.13671875,-1.884765625,-3.34765625,-3.12109375,-3.294921875,-3.984375
19,-1.048828125,-1.9833984375,-2.357421875,-2.8359375,-2.240234375,-3.25
