,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-5.5859375,-9.3671875,-10.796875,-11.0703125,-8.921875,-9.046875
1,-4.53125,-5.1875,-7.75,-8.40625,-6.65625,-6.83203125
2,-5.3125,-6.0078125,-7.83203125,-7.78125,-6.68359375,-7.47265625
3,-4.30859375,-7.1171875,-7.7265625,-7.25,-7.2421875,-7.63671875
4,-6.09765625,-9.296875,-7.3203125,-7.3515625,-7.2890625,-7.2734375
5,-4.91015625,-6.9296875,-7.4609375,-8.203125,-7.671875,-7.46875
6,-4.73046875,-8.921875,-7.87109375,-7.38671875,-6.7734375,-7.60546875
7,-4.81640625,-5.17578125,-6.87109375,-6.70703125,-6.48828125,-6.859375
8,-6.203125,-5.56640625,-6.13671875,-7.765625,-7.2421875,-7.0546875
9,-5.74609375,-7.265625,-6.84375,-6.578125,-7.140625,-7.00390625
10,-6.19921875,-6.9765625,-6.8046875,-6.640625,-6.54296875,-7.25390625
11,-5.38671875,-7.0859375,-6.37890625,-6.5390625,-6.5,-6.89453125
12,-5.0546875,-8.421875,-6.796875,-7.046875,-7.2109375,-7.03515625
13,-6.33984375,-7.70703125,-7.34375,-7.46875,-7.61328125,-7.41015625
14,-5.37109375,-7.5703125,-6.5078125,-6.08203125,-6.1171875,-6.484375
15,-5.3515625,-8.8125,-8.1953125,-7.390625,-7.28125,-7.64453125
16,-5.12109375,-9.3359375,-8.0,-7.37109375,-7.18359375,-8.28125
17,-5.92578125,-6.24609375,-8.21875,-9.2421875,-9.1875,-9.625
18,-5.09765625,-7.09375,-6.9453125,-6.88671875,-6.5234375,-7.05078125
19,-5.41796875,-8.59375,-7.52734375,-7.7421875,-7.61328125,-7.69921875
