,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-6.29296875,-11.953125,-12.421875,-12.140625,-12.3984375,-13.0859375
1,-7.5703125,-8.0390625,-7.5625,-11.296875,-12.015625,-12.1796875
2,-6.45703125,-8.25,-13.015625,-12.1328125,-12.328125,-12.1875
3,-6.625,-11.7265625,-13.84375,-13.0703125,-12.3828125,-12.625
4,-7.59765625,-12.4140625,-13.0859375,-12.15625,-12.5390625,-12.859375
5,-6.56640625,-12.984375,-13.578125,-13.28125,-13.53125,-13.328125
6,-6.46875,-7.86328125,-8.40625,-12.265625,-11.6171875,-12.265625
7,-5.578125,-11.1953125,-11.6484375,-11.9453125,-11.1953125,-11.4609375
8,-7.140625,-12.421875,-11.9375,-11.8046875,-12.3359375,-11.859375
9,-6.39453125,-13.3984375,-14.078125,-13.578125,-13.4765625,-13.59375
10,-6.48046875,-6.15625,-12.7109375,-11.7265625,-12.1484375,-13.515625
11,-5.78125,-6.66796875,-5.3203125,-10.6875,-12.1484375,-12.265625
12,-5.796875,-11.3828125,-12.296875,-11.15625,-11.3359375,-11.2890625
13,-8.2109375,-9.5078125,-10.78125,-11.25,-11.34375,-11.5
14,-7.44921875,-8.0859375,-9.7734375,-11.21875,-11.5546875,-10.4375
15,-5.76953125,-12.203125,-11.9921875,-11.9921875,-11.4765625,-11.375
16,-7.24609375,-12.515625,-12.796875,-11.8203125,-12.15625,-12.4296875
17,-8.296875,-13.8828125,-13.7890625,-13.234375,-13.609375,-13.7421875
18,-5.96484375,-11.3359375,-11.84375,-11.7578125,-10.8515625,-11.9609375
19,-6.2265625,-7.23046875,-12.9140625,-13.5234375,-13.3359375,-13.125
