,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-5.98828125,-11.28125,-12.1640625,-12.0625,-11.8984375,-13.0859375
1,-7.3984375,-8.59375,-6.11328125,-10.7265625,-11.671875,-12.1796875
2,-5.87109375,-5.16015625,-12.296875,-11.53125,-11.2421875,-12.1875
3,-6.06640625,-10.71875,-13.7734375,-12.765625,-12.1796875,-12.625
4,-6.51171875,-10.2890625,-12.9921875,-10.9453125,-11.9921875,-12.859375
5,-7.15234375,-12.265625,-12.84375,-12.84375,-13.5390625,-13.328125
6,-5.6015625,-7.765625,-7.55859375,-11.6328125,-11.6796875,-12.265625
7,-5.53125,-6.32421875,-12.1953125,-11.2421875,-10.3203125,-11.4609375
8,-6.98046875,-11.2578125,-11.375,-11.40625,-11.6953125,-11.859375
9,-5.90625,-13.2265625,-13.3046875,-13.0703125,-12.859375,-13.59375
10,-6.5234375,-5.453125,-13.28125,-11.0625,-11.28125,-13.515625
11,-5.40234375,-7.23046875,-5.33984375,-10.390625,-11.171875,-12.265625
12,-5.48046875,-8.7265625,-12.1328125,-10.5390625,-10.96875,-11.2890625
13,-6.921875,-9.71875,-10.0859375,-10.6953125,-11.0,-11.5
14,-6.328125,-7.63671875,-10.71875,-9.8984375,-10.8046875,-10.4375
15,-5.640625,-11.8046875,-11.6796875,-12.125,-11.171875,-11.375
16,-5.640625,-9.9765625,-13.0234375,-10.875,-11.65625,-12.4296875
17,-6.8828125,-12.78125,-13.640625,-12.5546875,-12.8046875,-13.7421875
18,-5.25390625,-10.7421875,-11.28125,-11.6640625,-9.1953125,-11.9609375
19,-5.94140625,-7.87109375,-10.6640625,-12.7265625,-12.8359375,-13.125
