,0,1,2
0,8.304570311534254,9.302743795853626,9.542174923570853
1,8.190670805339572,8.857961751237701,8.9969103004359
2,7.815716335441492,7.465883122214788,9.473686252062834
3,8.092380579212044,8.104980096937735,9.868959187857712
4,8.040463850769816,7.805362312703193,8.784804532497745
5,8.2328553622282,8.383485900299458,9.004350261446795
6,7.940827514551863,8.738963643810417,9.609529705289043
7,8.276843423481228,8.465178492099424,9.10853430591052
8,8.242517365081401,8.60763401321218,9.353616557543791
9,8.362548094157932,8.713068797920323,8.758728908587106
10,8.040759096266347,9.00914243142816,9.248116015180758
11,8.050854407684712,8.119844620137275,8.689124228079107
12,7.921569899064076,8.815055526057376,9.53153622784192
13,8.184744769712038,8.272439268570912,9.631402375426472
14,8.253633658493621,9.90130632376369,9.80900882044925
15,8.140607703486575,8.167839658713039,8.936104692386676
16,8.648294654073595,8.12814537241489,9.286620468429373
17,8.419595247582544,8.946853630452216,9.62725075347514
18,8.268790201597575,9.392766131630427,9.345498826232138
19,8.317260189297834,7.977445752107644,9.0141431229024
