,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-11.109375,-15.7734375,-16.5625,-15.3515625,-17.65625,-15.921875
1,-6.77734375,-15.0625,-15.1328125,-14.6328125,-15.3515625,-14.0
2,-8.953125,-15.9765625,-15.8671875,-15.8359375,-16.75,-15.03125
3,-6.01953125,-16.359375,-15.1875,-14.78125,-16.65625,-16.015625
4,-6.87890625,-16.359375,-16.828125,-15.5546875,-13.2265625,-14.0390625
5,-6.66015625,-16.046875,-14.0078125,-14.78125,-13.9375,-15.609375
6,-9.03125,-14.921875,-16.109375,-16.953125,-16.328125,-17.265625
7,-6.42578125,-14.8125,-15.0625,-15.109375,-14.640625,-15.40625
8,-7.3203125,-17.75,-17.296875,-18.046875,-17.46875,-17.53125
9,-7.54296875,-14.390625,-15.2890625,-13.7578125,-13.6640625,-13.0859375
10,-9.15625,-17.65625,-17.828125,-16.21875,-16.625,-18.890625
11,-8.71875,-16.125,-16.4375,-15.7734375,-16.15625,-16.296875
12,-8.5,-15.3125,-15.4375,-16.15625,-16.421875,-15.109375
13,-5.453125,-15.2265625,-14.375,-14.75,-16.203125,-16.421875
14,-5.8984375,-15.5078125,-14.84375,-14.6875,-15.28125,-15.703125
15,-6.05859375,-15.0234375,-13.453125,-12.9609375,-13.1953125,-13.890625
16,-8.0,-16.1875,-15.0078125,-13.3125,-13.9296875,-13.40625
17,-5.4921875,-13.8046875,-14.125,-13.9921875,-14.9765625,-12.9921875
18,-3.869140625,-16.21875,-15.7578125,-15.390625,-15.4296875,-13.8984375
19,-3.837890625,-15.0390625,-12.6953125,-12.8515625,-13.0,-13.8984375
