,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-7.28125,-11.46875,-14.875,-13.3203125,-15.9765625,-15.921875
1,-4.7265625,-13.8046875,-13.890625,-14.6171875,-14.8515625,-14.0
2,-4.75,-13.0234375,-14.546875,-14.25,-16.265625,-15.03125
3,-6.44140625,-12.78125,-14.390625,-12.9609375,-15.0390625,-16.015625
4,-5.03515625,-15.0625,-16.171875,-15.1953125,-11.765625,-14.0390625
5,-5.3359375,-14.703125,-12.6640625,-14.59375,-13.25,-15.609375
6,-7.00390625,-14.6484375,-13.4609375,-15.5078125,-15.34375,-17.265625
7,-5.046875,-13.6875,-12.2578125,-14.8515625,-13.609375,-15.40625
8,-5.87109375,-15.875,-14.1640625,-14.7578125,-15.71875,-17.53125
9,-7.24609375,-11.2890625,-14.125,-12.3984375,-13.3984375,-13.0859375
10,-6.3828125,-16.203125,-17.5,-17.125,-16.28125,-18.890625
11,-6.80859375,-13.90625,-14.0,-14.3125,-14.0234375,-16.296875
12,-5.9375,-15.2109375,-13.1796875,-14.890625,-13.78125,-15.109375
13,-5.1015625,-12.75,-12.859375,-13.234375,-13.3125,-16.421875
14,-5.30859375,-13.2265625,-12.75,-12.703125,-12.609375,-15.703125
15,-5.90625,-14.9765625,-12.7890625,-12.4296875,-12.2265625,-13.890625
16,-5.359375,-12.4921875,-13.875,-11.9765625,-13.875,-13.40625
17,-6.1484375,-11.4296875,-13.1015625,-14.2578125,-15.046875,-12.9921875
18,-4.625,-14.640625,-13.984375,-14.09375,-14.09375,-13.8984375
19,-5.328125,-15.0078125,-11.4453125,-11.3671875,-10.7265625,-13.8984375
