,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-3.568359375,-3.744140625,-3.72265625,-3.62109375,-2.5234375,-3.396484375
1,-5.078125,-4.828125,-3.841796875,-2.740234375,-3.41796875,-3.53515625
2,-4.3984375,-4.2421875,-2.990234375,-2.9453125,-3.181640625,-3.623046875
3,-2.853515625,-4.24609375,-4.703125,-3.89453125,-3.8203125,-4.83203125
4,-2.732421875,-4.41796875,-3.517578125,-3.55078125,-3.21875,-3.4609375
5,-3.013671875,-2.1015625,-3.96484375,-4.41015625,-3.845703125,-3.853515625
6,-3.357421875,-4.0078125,-2.701171875,-2.6875,-2.650390625,-3.30859375
7,-3.12109375,-4.44140625,-4.03125,-4.03515625,-3.40625,-4.19921875
8,-3.119140625,-3.13671875,-3.283203125,-4.01953125,-3.125,-3.62109375
9,-3.607421875,-3.728515625,-3.533203125,-3.93359375,-3.22265625,-3.8984375
10,-3.8671875,-3.001953125,-2.98046875,-2.779296875,-2.37890625,-2.4296875
11,-4.1015625,-4.48828125,-3.76953125,-3.703125,-3.353515625,-3.287109375
12,-3.34375,-3.306640625,-3.0390625,-2.634765625,-2.40625,-3.478515625
13,-3.9453125,-2.318359375,-3.609375,-2.400390625,-2.697265625,-3.3984375
14,-3.30859375,-5.078125,-4.52734375,-4.69140625,-4.09765625,-4.88671875
15,-2.818359375,-5.4609375,-3.544921875,-3.2421875,-2.564453125,-3.13671875
16,-3.357421875,-4.20703125,-3.328125,-3.52734375,-3.505859375,-3.412109375
17,-3.767578125,-2.8671875,-4.9921875,-4.15234375,-4.2109375,-3.193359375
18,-3.6640625,-1.763671875,-3.34765625,-3.27734375,-3.42578125,-4.64453125
19,-3.1953125,-2.861328125,-3.8203125,-4.5625,-5.0625,-4.98046875
