,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-6.2109375,-9.453125,-10.3828125,-9.9609375,-9.8125,-9.265625
1,-6.4453125,-5.76171875,-4.39453125,-8.171875,-7.68359375,-6.05859375
2,-7.31640625,-7.86328125,-8.4375,-10.3984375,-10.828125,-11.5625
3,-5.99609375,-5.90234375,-8.625,-9.0234375,-8.796875,-9.0
4,-6.9921875,-9.5078125,-10.2734375,-10.171875,-10.0078125,-10.4765625
5,-6.3203125,-9.8515625,-9.59375,-10.265625,-9.8515625,-11.015625
6,-6.41015625,-5.3671875,-9.5859375,-8.046875,-8.8984375,-8.53125
7,-6.83203125,-7.19921875,-9.5078125,-8.734375,-8.9375,-9.5
8,-6.8515625,-10.328125,-10.2578125,-10.9375,-9.8359375,-10.546875
9,-6.38671875,-9.4921875,-9.1015625,-8.984375,-8.8046875,-9.8671875
10,-7.3828125,-9.0859375,-9.96875,-10.3125,-9.2578125,-8.9375
11,-6.1328125,-6.91796875,-9.6796875,-9.421875,-9.1484375,-10.3359375
12,-6.03515625,-8.96875,-9.328125,-9.6171875,-9.3125,-9.25
13,-6.51953125,-8.84375,-10.4296875,-8.9765625,-9.6484375,-10.2265625
14,-6.69921875,-10.390625,-9.7890625,-9.5703125,-11.4375,-10.0234375
15,-5.79296875,-9.7421875,-11.8828125,-12.078125,-10.5859375,-11.859375
16,-7.0390625,-9.2421875,-9.8203125,-8.609375,-8.28125,-8.75
17,-6.33203125,-5.5625,-4.921875,-9.4375,-9.171875,-9.640625
18,-6.6484375,-9.9296875,-9.5,-8.28125,-8.96875,-8.6328125
19,-5.75390625,-10.265625,-9.8359375,-9.84375,-11.1328125,-10.8046875
