,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-5.81640625,-9.046875,-10.6328125,-9.6015625,-9.8203125,-9.265625
1,-6.9140625,-6.28515625,-3.94921875,-6.953125,-5.984375,-6.05859375
2,-6.69921875,-6.4296875,-6.63671875,-10.046875,-10.03125,-11.5625
3,-6.28515625,-5.5,-8.0078125,-9.5078125,-8.484375,-9.0
4,-6.69140625,-8.09375,-10.40625,-9.53125,-9.59375,-10.4765625
5,-6.109375,-9.3359375,-9.09375,-9.6484375,-9.6640625,-11.015625
6,-6.1328125,-4.91015625,-9.0625,-10.2578125,-8.6328125,-8.53125
7,-5.9765625,-4.33203125,-9.203125,-8.859375,-9.40625,-9.5
8,-7.0703125,-9.15625,-10.2265625,-9.953125,-9.359375,-10.546875
9,-5.92578125,-8.2109375,-9.015625,-9.0390625,-8.8125,-9.8671875
10,-6.875,-8.0546875,-9.59375,-9.6015625,-8.6640625,-8.9375
11,-6.38671875,-6.51171875,-9.3046875,-9.1484375,-9.09375,-10.3359375
12,-5.68359375,-8.625,-9.265625,-8.859375,-9.375,-9.25
13,-5.8515625,-6.9609375,-10.546875,-9.21875,-9.984375,-10.2265625
14,-7.01171875,-10.1171875,-8.6015625,-8.578125,-11.9609375,-10.0234375
15,-5.83984375,-9.890625,-10.671875,-10.9140625,-10.7421875,-11.859375
16,-6.36328125,-9.3515625,-10.21875,-8.4375,-8.2265625,-8.75
17,-6.03515625,-5.75,-5.06640625,-9.140625,-8.734375,-9.640625
18,-6.42578125,-9.4765625,-9.234375,-8.5234375,-8.0234375,-8.6328125
19,-5.4765625,-9.6171875,-9.21875,-10.125,-10.203125,-10.8046875
