,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,-6.890625,-7.3671875,-7.359375,-8.0546875,-6.86328125,-6.63671875
1,-9.1953125,-8.6484375,-9.1484375,-9.1328125,-9.1796875,-9.21875
2,-8.0,-7.96484375,-8.8515625,-8.71875,-7.77734375,-7.28125
3,-8.015625,-8.828125,-8.9765625,-9.2109375,-8.9765625,-8.8359375
4,-9.3359375,-10.171875,-9.671875,-7.86328125,-7.8515625,-7.4140625
5,-8.5,-9.21875,-7.9765625,-7.8203125,-7.9609375,-8.1953125
6,-8.328125,-7.5,-8.0234375,-8.03125,-7.9453125,-7.9140625
7,-7.6875,-9.2734375,-8.546875,-9.0078125,-8.734375,-8.140625
8,-8.0703125,-7.984375,-8.2734375,-8.1640625,-8.2421875,-8.578125
9,-7.5625,-8.8359375,-8.125,-8.203125,-9.109375,-9.078125
10,-9.0625,-8.7421875,-7.83984375,-8.3984375,-8.2265625,-8.234375
11,-11.015625,-9.15625,-8.5859375,-8.9921875,-7.875,-8.03125
12,-7.859375,-8.0078125,-7.98046875,-8.515625,-8.296875,-8.6640625
13,-9.625,-9.4296875,-9.1796875,-9.6015625,-9.0859375,-8.84375
14,-9.2421875,-10.640625,-8.328125,-7.73828125,-7.4453125,-7.734375
15,-7.78515625,-7.41796875,-8.90625,-8.515625,-8.484375,-8.5703125
16,-8.671875,-7.6953125,-8.578125,-8.4609375,-8.9921875,-8.671875
17,-8.53125,-8.1796875,-8.0234375,-7.703125,-7.54296875,-7.88671875
18,-8.1875,-7.69140625,-7.94140625,-8.0234375,-7.6484375,-7.87890625
19,-8.828125,-8.9453125,-8.7109375,-9.5234375,-9.0390625,-9.1796875
