,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
1,-4.929039001464844,-10.033788681030272,-10.63173007965088,-9.948685646057127,-10.28269100189209,-10.45111846923828
3,-4.535721778869629,-3.8179194927215576,-9.937641143798828,-9.87685203552246,-9.549918174743652,-9.591348648071287
8,-3.9692344665527344,-4.946559906005859,-7.255003929138184,-8.293911933898926,-10.39324951171875,-10.237163543701172
2,-3.8334474563598633,-5.130147933959961,-10.04841136932373,-10.02272605895996,-9.83963680267334,-10.454442024230955
14,-3.2485971450805664,-5.792854309082031,-9.922707557678224,-10.27971649169922,-10.188688278198242,-10.336819648742676
12,-5.938668727874756,-8.762566566467285,-9.647958755493164,-10.36890983581543,-10.720208168029783,-10.04136562347412
21,-6.231472492218018,-7.299416542053223,-9.840782165527344,-10.17653465270996,-9.81173038482666,-9.563223838806152
23,-4.539744377136231,-10.869630813598633,-9.76416301727295,-10.006680488586426,-9.883808135986328,-10.45187759399414
9,-4.880855083465576,-10.28211498260498,-10.10865306854248,-10.05486297607422,-9.80762767791748,-9.983397483825684
11,-3.935323715209961,-4.719838619232178,-9.720959663391112,-10.310779571533203,-10.41143798828125,-10.379165649414062
0,-4.184873104095459,-10.418386459350586,-10.284600257873535,-10.269594192504885,-10.291040420532228,-10.283644676208496
10,-5.68897008895874,-7.787726402282715,-10.791387557983398,-10.32841968536377,-10.459053993225098,-10.045188903808594
17,-4.600699424743652,-5.290212631225586,-8.746282577514648,-10.621722221374512,-10.132287979125977,-10.331110954284668
18,-4.646304607391357,-4.82343864440918,-9.72988510131836,-9.445868492126465,-10.018986701965332,-8.682076454162598
19,-4.30299711227417,-9.702214241027832,-10.646035194396973,-10.895862579345703,-10.848877906799316,-11.015439987182615
16,-6.4047932624816895,-6.641286373138428,-6.49976110458374,-8.524715423583984,-9.428751945495604,-10.17239475250244
4,-3.8215181827545166,-5.749850273132324,-10.270014762878418,-9.3029203414917,-9.659353256225586,-9.304360389709473
20,-4.109148979187012,-6.649881839752197,-9.728371620178224,-9.320576667785645,-9.55758285522461,-8.350931167602539
5,-4.403138160705566,-9.645089149475098,-9.367915153503418,-9.61435890197754,-10.23381519317627,-9.731707572937012
13,-4.781225681304932,-8.51440715789795,-10.199323654174805,-9.736899375915527,-9.800758361816406,-9.936766624450684
6,-4.643721103668213,-5.1195244789123535,-4.958445072174072,-9.851946830749512,-9.741596221923828,-9.400604248046877
7,-6.20703125,-8.3515625,-7.390625,-7.44140625,-10.2734375,-9.609375
15,-4.609375,-10.2265625,-9.90625,-9.71875,-9.78125,-9.765625
