,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-3.5,-4.07421875,-10.421875,-10.4375,-10.65625,-11.5
1,-2.560546875,-11.125,-10.96875,-10.7421875,-10.8671875,-10.75
2,-2.5546875,-11.5234375,-11.4296875,-11.234375,-11.109375,-11.9375
3,-2.84765625,-7.66796875,-12.3828125,-11.3515625,-11.1171875,-11.25
4,-2.984375,-12.6171875,-11.5625,-10.9921875,-10.8515625,-11.1328125
5,-2.07421875,-10.296875,-10.6171875,-10.1953125,-10.515625,-9.4765625
6,-3.181640625,-12.2734375,-10.9375,-11.828125,-10.9765625,-11.3515625
7,-2.740234375,-4.65625,-11.296875,-12.078125,-12.453125,-12.8515625
8,-3.310546875,-5.55078125,-11.6796875,-11.8203125,-11.9765625,-11.921875
9,-2.86328125,-11.1015625,-11.7265625,-11.0546875,-10.9453125,-11.0703125
10,-3.55078125,-6.6484375,-11.25,-11.15625,-10.4296875,-11.421875
11,-2.58203125,-5.5625,-10.3984375,-9.34375,-11.0,-10.484375
12,-2.435546875,-11.6484375,-11.359375,-11.640625,-11.21875,-11.4609375
13,-2.55078125,-7.46875,-11.4296875,-10.9609375,-10.6328125,-10.2421875
14,-2.787109375,-4.2578125,-11.71875,-10.234375,-10.46875,-10.421875
15,-2.88671875,-4.16015625,-10.4765625,-10.3671875,-10.0,-10.421875
16,-2.3671875,-4.0859375,-10.8125,-11.3359375,-11.1796875,-10.8203125
17,-2.927734375,-12.546875,-10.9921875,-11.6015625,-11.328125,-10.8359375
18,-2.990234375,-6.8203125,-11.9609375,-10.40625,-10.953125,-11.0859375
19,-2.76171875,-11.515625,-10.1953125,-10.8515625,-10.515625,-11.5234375
