,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-3.0625,-3.1015625,-10.4296875,-10.2109375,-10.5703125,-11.5
1,-2.30078125,-10.8359375,-10.859375,-10.5234375,-10.1953125,-10.75
2,-2.28515625,-10.8359375,-10.734375,-10.6015625,-10.546875,-11.9375
3,-2.333984375,-4.296875,-12.375,-10.3203125,-10.9375,-11.25
4,-2.33203125,-11.9375,-11.578125,-10.6328125,-10.1171875,-11.1328125
5,-2.07421875,-8.8984375,-9.7734375,-10.015625,-11.4296875,-9.4765625
6,-2.94921875,-12.09375,-11.0546875,-11.5078125,-10.9375,-11.3515625
7,-2.181640625,-3.474609375,-10.7265625,-11.796875,-11.46875,-12.8515625
8,-2.6640625,-5.23828125,-10.46875,-11.625,-11.515625,-11.921875
9,-2.34375,-10.0390625,-11.203125,-10.1953125,-10.40625,-11.0703125
10,-3.0390625,-4.640625,-11.84375,-10.6015625,-10.3359375,-11.421875
11,-2.28515625,-4.17578125,-10.8828125,-8.953125,-10.8984375,-10.484375
12,-2.369140625,-10.9765625,-10.5,-10.53125,-10.53125,-11.4609375
13,-1.8828125,-4.8046875,-11.5546875,-9.734375,-10.8984375,-10.2421875
14,-2.294921875,-3.01953125,-11.484375,-9.046875,-9.546875,-10.421875
15,-2.48828125,-3.322265625,-10.8359375,-8.9453125,-9.1875,-10.421875
16,-2.185546875,-4.8125,-10.8125,-10.6640625,-11.03125,-10.8203125
17,-2.25,-11.484375,-11.40625,-11.578125,-10.171875,-10.8359375
18,-2.447265625,-4.78125,-12.125,-9.25,-9.9921875,-11.0859375
19,-2.4765625,-9.953125,-10.265625,-10.2109375,-10.328125,-11.5234375
