,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-5.23828125,-7.0390625,-7.19921875,-7.08984375,-6.85546875,-7.3203125
1,-6.20703125,-7.74609375,-8.09375,-7.8125,-8.2265625,-7.72265625
2,-6.5078125,-7.515625,-7.38671875,-6.921875,-7.265625,-7.1953125
3,-5.27734375,-9.046875,-7.19140625,-7.14453125,-7.31640625,-7.05078125
4,-6.265625,-9.46875,-9.5078125,-9.5390625,-8.6640625,-8.34375
5,-6.5859375,-8.7734375,-7.8671875,-7.80078125,-7.3203125,-7.82421875
6,-5.61328125,-8.2734375,-8.6640625,-7.97265625,-8.4296875,-7.2109375
7,-5.08984375,-8.671875,-8.265625,-7.9140625,-7.13671875,-6.7265625
8,-6.1796875,-7.0390625,-8.71875,-8.21875,-8.71875,-7.890625
9,-6.04296875,-7.58984375,-8.28125,-7.5625,-7.72265625,-7.9453125
10,-7.26171875,-8.4453125,-10.71875,-9.015625,-6.94140625,-7.66015625
11,-6.15234375,-9.9921875,-9.4140625,-9.0859375,-10.578125,-9.21875
12,-6.07421875,-7.85546875,-8.359375,-6.93359375,-7.05859375,-7.1640625
13,-5.76953125,-6.875,-7.125,-6.83984375,-7.1484375,-6.87109375
14,-6.80859375,-10.4921875,-5.80859375,-7.23828125,-7.1328125,-7.578125
15,-5.7578125,-8.078125,-7.33984375,-6.70703125,-6.6953125,-6.828125
16,-6.47265625,-7.41015625,-6.515625,-7.13671875,-6.59375,-7.06640625
17,-7.30078125,-9.5625,-7.30078125,-7.49609375,-7.62109375,-7.39453125
18,-7.05078125,-6.92578125,-7.45703125,-7.3046875,-6.7265625,-7.12890625
19,-4.71875,-7.45703125,-8.0390625,-7.546875,-7.27734375,-7.16015625
