,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-4.484375,-6.56640625,-6.96875,-6.4453125,-6.56640625,-7.3203125
1,-5.66015625,-6.8046875,-7.33984375,-7.33984375,-7.33984375,-7.72265625
2,-5.26171875,-8.03125,-7.23046875,-6.5390625,-6.7109375,-7.1953125
3,-5.03515625,-7.50390625,-6.546875,-7.05078125,-6.65625,-7.05078125
4,-5.40234375,-7.9921875,-9.4609375,-9.4375,-8.46875,-8.34375
5,-4.98828125,-8.515625,-6.9453125,-6.44921875,-6.44140625,-7.82421875
6,-5.3515625,-6.6484375,-9.015625,-9.25,-8.8203125,-7.2109375
7,-5.26953125,-7.81640625,-7.703125,-7.83984375,-7.30859375,-6.7265625
8,-5.10546875,-6.234375,-7.23046875,-7.84375,-7.84375,-7.890625
9,-5.234375,-5.51171875,-7.33984375,-7.23046875,-7.24609375,-7.9453125
10,-5.8828125,-8.0390625,-9.3359375,-8.984375,-6.25390625,-7.66015625
11,-5.24609375,-9.4296875,-8.6015625,-8.375,-10.4140625,-9.21875
12,-5.2265625,-7.41015625,-8.15625,-6.34765625,-6.79296875,-7.1640625
13,-5.39453125,-6.28125,-7.43359375,-6.34375,-6.69140625,-6.87109375
14,-6.30078125,-8.53125,-5.48828125,-7.3046875,-6.55859375,-7.578125
15,-5.390625,-7.828125,-7.4921875,-6.67578125,-6.390625,-6.828125
16,-5.65625,-7.3203125,-6.5390625,-6.5,-6.3125,-7.06640625
17,-5.93359375,-9.1171875,-7.109375,-6.9609375,-6.9609375,-7.39453125
18,-6.21484375,-5.28515625,-7.09765625,-6.99609375,-6.8046875,-7.12890625
19,-4.66796875,-5.5859375,-7.7421875,-7.2265625,-6.71875,-7.16015625
