,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-8.2109375,-10.265625,-12.4609375,-12.640625,-13.0703125,-13.484375
1,-8.0703125,-12.03125,-12.6875,-11.7109375,-11.359375,-12.3984375
2,-8.140625,-10.6328125,-10.59375,-9.0546875,-8.9609375,-7.52734375
3,-7.8046875,-10.3515625,-11.3671875,-10.4453125,-13.0234375,-13.546875
4,-8.5625,-10.6171875,-12.90625,-12.0703125,-12.171875,-12.4453125
5,-7.6328125,-10.890625,-10.5859375,-10.9140625,-12.21875,-12.59375
6,-8.2578125,-9.2109375,-9.546875,-8.6328125,-10.1640625,-11.609375
7,-7.9921875,-11.4140625,-10.7890625,-10.5859375,-10.5859375,-11.3515625
8,-7.93359375,-9.6484375,-9.7734375,-12.359375,-11.875,-13.03125
9,-8.03125,-12.1015625,-9.9296875,-8.4765625,-8.4453125,-11.34375
10,-7.421875,-11.1796875,-9.953125,-9.8359375,-13.4609375,-13.6796875
11,-8.046875,-11.265625,-8.7578125,-8.2265625,-8.2265625,-10.4921875
12,-8.1640625,-10.171875,-9.7109375,-13.0625,-12.015625,-13.9140625
13,-7.78515625,-11.5234375,-13.40625,-12.40625,-10.765625,-11.640625
14,-7.5859375,-10.6328125,-9.328125,-8.984375,-8.9296875,-10.515625
15,-7.5625,-12.2578125,-11.875,-12.9765625,-13.1484375,-13.96875
16,-8.0234375,-11.9375,-10.75,-11.734375,-9.78125,-12.3515625
17,-6.55078125,-9.5546875,-9.3515625,-9.3515625,-9.28125,-12.84375
18,-7.61328125,-12.7109375,-10.0703125,-10.4609375,-11.953125,-12.7109375
19,-7.88671875,-9.9453125,-9.4453125,-13.359375,-11.0,-12.03125
