,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-7.87109375,-19.9375,-17.3125,-18.546875,-17.5625,-18.15625
1,-6.453125,-18.328125,-18.96875,-16.46875,-16.9375,-18.921875
2,-7.140625,-18.0,-17.21875,-18.984375,-17.484375,-19.890625
3,-7.70703125,-19.1875,-18.578125,-21.21875,-18.140625,-21.53125
4,-8.9921875,-18.640625,-17.734375,-20.09375,-21.65625,-20.328125
5,-6.6484375,-17.046875,-15.828125,-17.015625,-18.421875,-18.671875
6,-7.22265625,-16.125,-15.9609375,-15.9609375,-15.9609375,-18.109375
7,-6.78515625,-17.921875,-17.1875,-17.28125,-18.5,-19.15625
8,-8.3515625,-19.171875,-18.828125,-18.1875,-21.03125,-19.3125
9,-6.89453125,-18.6875,-18.265625,-15.53125,-19.71875,-19.484375
10,-7.62109375,-17.984375,-19.765625,-19.125,-18.21875,-19.6875
11,-7.609375,-19.296875,-22.078125,-19.5,-21.390625,-20.375
12,-8.0625,-18.15625,-20.40625,-18.25,-19.828125,-20.234375
13,-7.3359375,-18.65625,-17.5,-20.734375,-19.546875,-17.46875
14,-6.5859375,-18.734375,-17.46875,-16.828125,-15.921875,-17.34375
15,-6.6015625,-17.703125,-18.46875,-17.953125,-17.5625,-17.890625
16,-6.65234375,-17.546875,-17.65625,-17.359375,-15.765625,-18.9375
17,-7.57421875,-18.390625,-18.71875,-21.5625,-21.078125,-19.53125
18,-7.55078125,-20.59375,-18.8125,-18.34375,-21.84375,-21.15625
19,-7.83984375,-18.84375,-18.453125,-17.765625,-19.25,-20.9375
