,0,1,2
0,8.473637882667251,8.872616738910917,8.653304686727402
1,8.15369791924199,8.169799531864214,9.397138366216346
2,7.881702278233781,8.193558159357385,9.17400832840159
3,8.140764217135272,8.474456970601143,8.399040004875086
4,7.932397349876694,8.715093899980376,8.222501317760612
5,7.018994531752188,8.597421037698094,9.360602108436296
6,8.253387912315658,8.939471020276033,8.94928183978117
7,8.27866453339782,8.2510839341562,8.921588076820857
8,8.063920110388647,8.940859483163567,8.964995183823984
9,8.04098328940476,8.77461538676974,9.11222274393975
10,7.958370285999925,7.962058803703211,8.924271098269692
11,7.772866698156429,8.144111333919478,9.784613930424555
12,8.250204624707186,8.417829899848263,9.43560615249827
13,7.969965727117997,6.882428937018672,9.669337004649488
14,7.776985421965394,9.475158614146558,8.452919303314594
15,8.198349588128584,9.27587603074086,9.619735715359072
16,7.954918827588045,8.688546132437791,9.151100313210788
17,7.837186303923402,4.661244148544118,9.05620096906831
18,8.455130012125908,9.23208148811437,9.862235457987724
19,7.929748699333095,8.868552620803253,9.13542280317862
