,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.9521312713623048,-0.326230376958847,-0.2263379245996475,-0.1970701515674591,-1.3083431720733645,-1.807038187980652
1,-1.2508465051651,-0.5126054883003235,-0.1536566913127899,-0.1243461519479751,-0.2164014726877212,-0.4314378499984741
2,-1.0895949602127075,-0.4677596986293793,-0.4539284110069275,-0.2823792099952698,-0.1486630886793136,-0.129338651895523
3,-1.017627835273743,-1.0049329996109009,-0.3131085932254791,-0.1505654007196426,-0.1435434371232986,-0.2326926290988922
5,-0.7507542967796326,-0.2498828321695327,-0.1745059788227081,-0.1428098529577255,-0.1577236950397491,-0.2513029277324676
7,-1.628103733062744,-0.1894610226154327,-0.0722024887800216,-0.0684704408049583,-0.0901492312550544,-0.0841129496693611
6,-0.3669176399707794,-0.2779186367988586,-0.4049754440784454,-0.4134767651557922,-0.1731698811054229,-0.194400742650032
8,-0.7634002566337585,-0.2669181823730469,-0.1076790541410446,-0.092927947640419,-0.0960169732570648,-0.156138002872467
9,-1.060281753540039,-0.7293585538864136,-0.6154606938362122,-0.1575093567371368,-0.1056245639920234,-0.1883767396211624
10,-0.895561158657074,-0.2605110108852386,-0.260170578956604,-0.2369759529829025,-0.1399660110473632,-0.1488548964262008
11,-1.1147762537002563,-0.311034619808197,-0.2325752079486847,-0.1331319659948349,-0.1006247103214263,-0.1610599011182785
13,-0.9560083150863647,-0.1499880999326706,-0.1882788836956024,-0.1145482435822486,-0.1046605855226516,-0.1564955711364746
12,-1.6252485513687134,-0.3118593096733093,-0.1373075544834137,-0.1215097159147262,-0.1320046633481979,-0.1488276720046997
14,-1.1305358409881592,-0.2279500365257263,-0.5326533317565918,-0.3953222334384918,-0.1894089430570602,-0.2161772698163986
23,-1.0588700771331787,-2.000093936920166,-0.2420592308044433,-0.2213127315044403,-0.1866224408149719,-0.3910450637340545
16,-0.8659792542457581,-0.4219385087490082,-0.5064513683319092,-0.5580193996429443,-0.2088362276554107,-0.2183519005775451
17,-0.5898008346557617,-0.2168049365282058,-0.1857317239046096,-0.2132534682750702,-0.1664930433034896,-0.4823769927024841
18,-1.0495445728302002,-1.187337875366211,-0.202132448554039,-0.2191246151924133,-0.2625037729740143,-0.4294093251228332
19,-1.2724469900131226,-0.131359577178955,-0.1035151109099388,-0.1017067357897758,-0.1013977527618408,-0.1398918032646179
4,-1.388383865356445,-0.8430768251419067,-0.1117947176098823,-0.1119937151670456,-0.1857844889163971,-0.1030581891536712
22,-0.8613429069519043,-0.2053537666797638,-0.1298763751983642,-0.1662515103816986,-0.2083610296249389,-0.1841276735067367
21,-0.7359961271286011,-0.3000635504722595,-0.5583950281143188,-0.1477157771587371,-0.1084987521171569,-0.183798998594284
15,-0.8195199370384216,-1.024855375289917,-0.1760749369859695,-0.125539943575859,-0.1952089667320251,-0.2170310318470001
20,-1.0613734722137451,-0.6184163093566895,-0.2238108962774276,-0.2188649028539657,-0.2060331851243972,-0.21355344355106354
