,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-5.015625,-3.89453125,-4.5546875,-5.81640625,-4.27734375,-5.1875
1,-3.0859375,-3.109375,-5.98046875,-4.83203125,-4.90625,-5.41796875
2,-2.986328125,-1.6220703125,-5.73046875,-3.689453125,-3.9375,-4.9375
3,-2.361328125,-6.47265625,-5.46875,-5.94921875,-5.95703125,-6.92578125
4,-2.95703125,-4.49609375,-6.6953125,-7.0703125,-7.15234375,-6.3828125
5,-3.26953125,-4.1953125,-6.72265625,-5.7265625,-5.56640625,-5.22265625
6,-3.92578125,-3.455078125,-3.318359375,-3.98046875,-6.1328125,-8.109375
7,-3.5703125,-5.6484375,-6.50390625,-5.30859375,-6.35546875,-6.0234375
8,-4.2578125,-4.58203125,-6.19140625,-6.390625,-5.6796875,-6.9765625
9,-3.0859375,-2.103515625,-2.04296875,-4.24609375,-5.9375,-5.59765625
10,-3.505859375,-4.7265625,-4.1640625,-4.125,-1.6708984375,-4.84375
11,-2.673828125,-6.1640625,-6.29296875,-6.65234375,-5.83203125,-6.55859375
12,-3.494140625,-5.23046875,-6.40234375,-5.85546875,-6.1484375,-5.75390625
13,-4.08984375,-6.65234375,-7.23828125,-6.48828125,-6.08203125,-5.96484375
14,-4.0390625,-3.958984375,-7.421875,-5.62890625,-5.609375,-6.10546875
15,-2.734375,-6.5703125,-5.59375,-5.5859375,-5.47265625,-6.08203125
16,-3.953125,-5.20703125,-7.0625,-5.7734375,-5.7421875,-6.33984375
17,-3.669921875,-3.517578125,-5.2578125,-6.02734375,-5.66015625,-6.36328125
18,-2.880859375,-4.515625,-5.7109375,-5.68359375,-5.43359375,-6.2578125
19,-3.119140625,-3.822265625,-5.92578125,-5.96875,-5.140625,-5.16796875
