,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,0.1822916666666666,0.21875,0.265625,0.0,0.0,0.0
1,0.1666666666666666,0.0885416666666666,0.0885416666666666,0.0,0.0052083333333333,0.0
2,0.1197916666666666,0.0052083333333333,0.0,0.0,0.125,0.0
3,0.078125,0.5,0.0052083333333333,0.0364583333333333,0.0,0.0
4,0.2708333333333333,0.484375,0.1510416666666666,0.0052083333333333,0.0,0.0
5,0.1145833333333333,0.0989583333333333,0.109375,0.0,0.0,0.0
6,0.3385416666666667,0.046875,0.0,0.0052083333333333,0.0,0.0
7,0.2552083333333333,0.0833333333333333,0.1510416666666666,0.0364583333333333,0.046875,0.0
8,0.125,0.078125,0.0,0.0416666666666666,0.0,0.0
9,0.1041666666666666,0.1302083333333333,0.171875,0.484375,0.0052083333333333,0.0
10,0.2552083333333333,0.0364583333333333,0.0,0.0052083333333333,0.0,0.0
11,0.28125,0.0364583333333333,0.125,0.0,0.0,0.0
12,0.4479166666666667,0.1041666666666666,0.0364583333333333,0.0052083333333333,0.0,0.0
13,0.0572916666666666,0.0052083333333333,0.0052083333333333,0.0,0.0,0.0
14,0.09375,0.3645833333333333,0.0,0.0364583333333333,0.0,0.0
15,0.09375,0.5104166666666666,0.328125,0.0,0.0,0.0
16,0.0885416666666666,0.0,0.0416666666666666,0.0,0.0,0.0
17,0.2135416666666666,0.171875,0.6458333333333334,0.0833333333333333,0.0,0.0
18,0.4114583333333333,0.0364583333333333,0.0,0.0,0.0,0.0
19,0.2864583333333333,0.15625,0.125,0.0,0.0,0.0
