,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-8.15625,-19.734375,-21.34375,-22.640625,-21.640625,-20.125
1,-6.65234375,-18.59375,-19.21875,-19.4375,-18.046875,-18.453125
2,-8.46875,-19.84375,-19.03125,-21.109375,-21.296875,-21.453125
3,-7.98828125,-17.5,-19.578125,-19.1875,-20.5,-21.875
4,-8.1953125,-19.71875,-17.765625,-18.71875,-18.515625,-18.34375
5,-7.80078125,-19.0625,-17.765625,-19.921875,-17.828125,-20.71875
6,-8.21875,-17.6875,-17.203125,-18.953125,-19.234375,-18.765625
7,-8.296875,-17.03125,-19.234375,-16.453125,-16.1875,-18.9375
8,-7.671875,-17.1875,-17.625,-19.65625,-18.171875,-20.75
9,-7.953125,-17.703125,-18.546875,-18.296875,-16.671875,-18.296875
10,-8.1796875,-18.78125,-19.78125,-20.5,-19.125,-20.46875
11,-7.77734375,-17.53125,-17.21875,-19.40625,-17.421875,-19.3125
12,-9.171875,-18.8125,-18.515625,-17.390625,-17.546875,-19.4375
13,-7.14453125,-17.890625,-17.3125,-16.25,-16.640625,-18.546875
14,-8.8359375,-18.78125,-22.46875,-20.828125,-18.671875,-21.1875
15,-8.125,-18.328125,-16.859375,-18.09375,-16.8125,-20.046875
16,-8.21875,-18.0625,-21.953125,-21.421875,-22.84375,-20.796875
17,-8.5859375,-17.234375,-17.421875,-16.546875,-17.1875,-17.234375
18,-8.25,-18.546875,-19.46875,-20.15625,-20.890625,-23.46875
19,-9.4453125,-18.0625,-18.234375,-18.859375,-16.921875,-19.171875
