,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-9.5859375,-20.65625,-23.546875,-22.828125,-20.921875,-20.125
1,-7.5078125,-20.0,-20.46875,-19.125,-18.71875,-18.453125
2,-8.9453125,-21.0625,-22.21875,-21.203125,-22.015625,-21.453125
3,-9.0625,-20.640625,-22.84375,-19.890625,-22.40625,-21.875
4,-11.734375,-20.046875,-20.53125,-19.890625,-19.71875,-18.34375
5,-11.0078125,-21.59375,-21.734375,-21.921875,-21.8125,-20.71875
6,-9.40625,-20.03125,-19.4375,-19.484375,-19.546875,-18.765625
7,-11.203125,-19.34375,-20.390625,-18.15625,-18.421875,-18.9375
8,-9.796875,-19.4375,-20.703125,-20.390625,-21.203125,-20.75
9,-8.2421875,-19.328125,-17.890625,-19.25,-17.453125,-18.296875
10,-8.0703125,-20.5,-19.796875,-21.4375,-20.734375,-20.46875
11,-8.1796875,-19.4375,-19.484375,-21.09375,-19.359375,-19.3125
12,-9.046875,-20.140625,-19.515625,-19.421875,-19.65625,-19.4375
13,-8.1484375,-19.140625,-18.5,-18.71875,-17.84375,-18.546875
14,-12.09375,-20.84375,-25.0,-21.296875,-20.984375,-21.1875
15,-10.3515625,-20.9375,-20.6875,-19.75,-20.46875,-20.046875
16,-14.09375,-20.75,-24.390625,-23.546875,-23.203125,-20.796875
17,-8.5546875,-20.125,-19.359375,-16.96875,-17.109375,-17.234375
18,-8.15625,-21.75,-23.078125,-22.515625,-22.921875,-23.46875
19,-9.296875,-19.125,-20.546875,-18.84375,-19.234375,-19.171875
