,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-8.34375,-11.96875,-11.703125,-12.1796875,-11.4296875,-12.3828125
1,-8.9140625,-10.6328125,-13.3671875,-12.921875,-12.6171875,-13.21875
2,-7.390625,-13.0625,-8.765625,-9.3671875,-9.1953125,-10.0546875
3,-6.55078125,-7.1640625,-10.7421875,-11.8984375,-11.7734375,-13.0625
4,-6.3671875,-12.1171875,-10.9765625,-10.171875,-10.421875,-10.8984375
5,-6.6015625,-10.8125,-11.7734375,-12.328125,-10.3984375,-10.5859375
6,-6.6015625,-12.796875,-12.1171875,-11.59375,-11.21875,-12.3359375
7,-6.94140625,-9.65625,-11.21875,-11.1875,-10.609375,-10.46875
8,-7.65234375,-13.8125,-14.8046875,-14.4765625,-13.4375,-11.0234375
9,-7.38671875,-10.25,-10.59375,-11.1171875,-11.0,-9.703125
10,-7.375,-9.3671875,-8.734375,-9.8671875,-9.796875,-9.6796875
11,-7.640625,-10.703125,-11.75,-14.0234375,-13.2578125,-14.34375
12,-7.73828125,-9.5078125,-13.3203125,-11.6796875,-11.28125,-11.21875
13,-8.3671875,-9.921875,-15.0234375,-12.6171875,-12.8125,-13.5390625
14,-7.41015625,-11.71875,-10.8203125,-10.640625,-9.703125,-8.6796875
15,-6.82421875,-13.4375,-12.859375,-12.53125,-12.375,-13.203125
16,-6.98046875,-11.1484375,-10.703125,-7.9609375,-9.9375,-12.125
17,-8.3203125,-12.7734375,-12.71875,-11.0,-12.6640625,-12.1875
18,-8.375,-8.96875,-12.390625,-12.7890625,-11.984375,-12.4453125
19,-7.67578125,-12.53125,-13.5,-13.7421875,-13.890625,-13.125
