,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-3.603515625,-10.65625,-11.0546875,-11.109375,-9.734375,-10.4453125
1,-4.9453125,-6.18359375,-11.7265625,-10.5625,-10.171875,-10.734375
2,-3.8671875,-12.78125,-12.3046875,-10.8984375,-11.5703125,-11.9453125
3,-4.35546875,-9.609375,-10.0546875,-11.4921875,-12.171875,-12.109375
4,-2.771484375,-4.703125,-11.4765625,-9.6328125,-10.2109375,-10.6484375
5,-3.408203125,-5.7734375,-11.6484375,-11.9140625,-11.875,-12.2578125
6,-3.794921875,-11.296875,-11.3125,-11.6015625,-11.09375,-10.3984375
7,-3.4140625,-7.37109375,-11.234375,-10.5546875,-10.9375,-11.546875
8,-3.6953125,-8.1328125,-11.2265625,-10.9609375,-10.3515625,-10.921875
9,-3.5703125,-11.5078125,-11.1953125,-11.4921875,-11.515625,-11.1640625
10,-2.935546875,-12.6171875,-12.6796875,-12.09375,-11.9296875,-12.3828125
11,-2.943359375,-12.1328125,-11.359375,-10.515625,-10.453125,-10.84375
12,-2.837890625,-11.9921875,-10.6015625,-10.140625,-10.4375,-10.984375
13,-3.83984375,-6.625,-11.0078125,-10.4765625,-10.8203125,-10.859375
14,-3.505859375,-12.2578125,-11.5390625,-11.484375,-11.3203125,-11.203125
15,-2.892578125,-11.953125,-11.328125,-10.828125,-11.171875,-10.0625
16,-3.970703125,-11.234375,-11.2421875,-11.15625,-12.203125,-12.609375
17,-3.578125,-4.41015625,-5.0078125,-10.3984375,-10.1328125,-11.1640625
18,-3.83984375,-12.3046875,-12.046875,-10.78125,-10.984375,-11.59375
19,-2.87109375,-11.296875,-11.4921875,-11.8828125,-11.9296875,-12.109375
