,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,0.0260416666666666,0.03125,0.0,0.0052083333333333,0.0,0.0
1,0.0260416666666666,0.0416666666666666,0.0625,0.0,0.0,0.0
2,0.0416666666666666,0.0052083333333333,0.0260416666666666,0.0,0.0,0.0
3,0.0416666666666666,0.0364583333333333,0.0260416666666666,0.0520833333333333,0.1302083333333333,0.0
4,0.0885416666666666,0.0677083333333333,0.0364583333333333,0.0052083333333333,0.0,0.0052083333333333
5,0.0364583333333333,0.0052083333333333,0.0,0.0,0.0,0.0
6,0.0208333333333333,0.0,0.0,0.0,0.0,0.0
7,0.0416666666666666,0.015625,0.0104166666666666,0.0,0.0,0.0
8,0.1011904761904761,0.0476190476190476,0.0059523809523809,0.0059523809523809,0.0,0.0
9,0.0535714285714285,0.0654761904761904,0.0,0.0059523809523809,0.0,0.0059523809523809
10,0.0892857142857142,0.0476190476190476,0.0,0.0,0.0,0.0
11,0.0773809523809523,0.0119047619047619,0.0,0.0,0.0,0.0
12,0.0238095238095238,0.0,0.0119047619047619,0.0178571428571428,0.0119047619047619,0.0357142857142857
13,0.0654761904761904,0.0,0.0059523809523809,0.0,0.0,0.0
14,0.0714285714285714,0.0178571428571428,0.0238095238095238,0.0,0.0,0.0059523809523809
15,0.0238095238095238,0.0238095238095238,0.0119047619047619,0.0,0.0,0.0
16,0.119047619047619,0.0178571428571428,0.0,0.0,0.0,0.0
17,0.0595238095238095,0.0,0.0,0.0,0.0,0.0
18,0.0535714285714285,0.0357142857142857,0.0059523809523809,0.0,0.0,0.0
19,0.1011904761904761,0.0059523809523809,0.0119047619047619,0.0238095238095238,0.0,0.0
