,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-5.03125,-9.4140625,-9.7578125,-8.9140625,-9.25,-10.03125
1,-5.13671875,-8.8671875,-9.4609375,-8.8828125,-8.6640625,-10.40625
2,-4.8671875,-10.640625,-9.59375,-8.859375,-8.6796875,-9.46875
3,-5.1171875,-11.7578125,-12.21875,-10.3828125,-10.34375,-11.8984375
4,-6.20703125,-8.296875,-8.4921875,-8.359375,-8.359375,-10.7265625
5,-5.69921875,-10.6875,-12.359375,-12.359375,-11.984375,-9.90625
6,-5.65625,-10.3359375,-9.140625,-10.1640625,-10.7734375,-10.296875
7,-5.2578125,-7.91015625,-10.0859375,-9.5703125,-9.4375,-11.0234375
8,-4.90234375,-10.859375,-9.8515625,-7.98828125,-8.25,-9.9453125
9,-4.9140625,-9.796875,-9.8671875,-10.6171875,-10.1484375,-10.796875
10,-5.0859375,-9.8125,-9.25,-10.390625,-9.7109375,-10.5390625
11,-4.90625,-11.1796875,-10.71875,-11.890625,-10.0703125,-10.5234375
12,-6.98046875,-8.8046875,-10.421875,-10.9375,-10.625,-10.75
13,-5.02734375,-9.78125,-10.7421875,-8.140625,-9.9765625,-11.1015625
14,-5.12109375,-9.8359375,-11.15625,-10.296875,-10.296875,-11.4296875
15,-5.546875,-8.8671875,-8.140625,-10.125,-10.703125,-9.2578125
16,-4.66796875,-9.0234375,-9.7421875,-9.5,-9.171875,-10.4375
17,-5.828125,-11.2109375,-9.0859375,-10.203125,-10.5625,-11.359375
18,-6.52734375,-9.6640625,-10.140625,-11.1484375,-10.5625,-10.5
19,-5.82421875,-10.71875,-9.6875,-9.21875,-9.21875,-10.8046875
